
06-26 14:57:47.425  6126  6149 I Unity   : [STATISTIC]Frame Number;Main Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;GameServer Opencraft.Terrain.TerrainGenerationSystem;terrainMeshingSys;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
06-26 14:59:15.423  6126  6149 I Unity   : [STATISTIC]6578;10542083;10541719;4616241152;13352960;10358638691;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01055047;
06-26 14:59:15.439  6126  6149 I Unity   : [STATISTIC]6579;15865000;15864583;4618579968;13352960;10358670935;0;0;0;0;0;0;0;0;0;32552;317136;0;27;0.01587531;
06-26 14:59:15.451  6126  6149 I Unity   : [STATISTIC]6580;13332656;13332292;4618579968;13352960;10358670935;0;0;0;0;0;0;0;0;0;30469;0;0;27;0.01334099;
06-26 14:59:15.468  6126  6149 I Unity   : [STATISTIC]6581;16376875;16376510;4620853248;13352960;10358699763;0;0;0;0;0;0;0;0;0;37136;365625;0;27;0.01636974;
06-26 14:59:15.480  6126  6149 I Unity   : [STATISTIC]6582;12493489;12493073;4620853248;13352960;10358699763;0;0;0;0;0;0;0;0;0;81771;0;0;27;0.01257203;
06-26 14:59:15.493  6126  6149 I Unity   : [STATISTIC]6583;11838489;11837917;4623167488;13352960;10358716147;0;0;0;0;0;0;0;0;0;0;323750;0;27;0.0118462;
06-26 14:59:15.507  6126  6149 I Unity   : [STATISTIC]6584;13870937;13870417;4623167488;13352960;10358716147;0;0;0;0;0;0;0;0;0;37604;0;0;27;0.01388307;
06-26 14:59:15.520  6126  6149 I Unity   : [STATISTIC]6585;12990469;12990104;4623167488;13352960;10358716147;0;0;0;0;0;0;0;0;0;28541;0;0;27;0.01299682;
06-26 14:59:15.535  6126  6149 I Unity   : [STATISTIC]6586;16374427;16373958;4624699392;13352960;10358732531;0;0;0;0;0;0;0;0;0;33333;398906;0;27;0.01638385;
06-26 14:59:15.549  6126  6149 I Unity   : [STATISTIC]6587;13754843;13754479;4624699392;13352960;10358732531;0;0;0;0;0;0;0;0;0;39688;0;0;27;0.0137638;
06-26 14:59:15.562  6126  6149 I Unity   : [STATISTIC]6588;12926510;12926094;4624699392;13352960;10358732531;0;0;0;0;0;0;0;0;0;31250;0;0;27;0.01293469;
06-26 14:59:15.573  6126  6149 I Unity   : [STATISTIC]6589;10878438;10878125;4624699392;13352960;10358732531;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01089042;
06-26 14:59:15.591  6126  6149 I Unity   : [STATISTIC]6590;13301979;13301667;4624699392;13352960;10375509747;0;0;0;0;0;0;0;0;0;31510;0;0;27;0.01330891;
06-26 14:59:15.606  6126  6149 I Unity   : [STATISTIC]6591;19362968;19362604;4627083264;13352960;10375526035;0;0;0;0;0;0;0;0;0;32448;228490;0;27;0.01937156;
06-26 14:59:15.618  6126  6149 I Unity   : [STATISTIC]6592;12940573;12940105;4627083264;13352960;10375526035;0;0;0;0;0;0;0;0;0;32500;0;0;27;0.01294812;
06-26 14:59:15.633  6126  6149 I Unity   : [STATISTIC]6593;14855208;14854896;4629516288;13352960;10375556347;0;0;0;0;0;0;0;0;0;47031;358386;0;27;0.01486396;
06-26 14:59:15.646  6126  6149 I Unity   : [STATISTIC]6594;12379010;12378490;4629516288;13352960;10375540751;0;0;0;0;0;0;0;0;0;32916;0;0;27;0.01238771;
06-26 14:59:15.657  6126  6149 I Unity   : [STATISTIC]6595;11547604;11546979;4631375872;13352960;10375565327;0;0;0;0;0;0;0;0;0;0;291927;0;27;0.01155568;
06-26 14:59:15.674  6126  6149 I Unity   : [STATISTIC]6596;12003333;12002917;4631646208;13352960;10375565327;0;0;0;0;0;0;0;0;0;36979;0;0;27;0.01201432;
06-26 14:59:15.687  6126  6149 I Unity   : [STATISTIC]6597;16709322;16708958;4631965696;13352960;10375565327;0;0;0;0;0;0;0;0;0;36875;0;0;27;0.01671636;
06-26 14:59:15.700  6126  6149 I Unity   : [STATISTIC]6598;13415104;13414740;4631965696;13352960;10375565327;0;0;0;0;0;0;0;0;0;28490;0;0;27;0.01342516;
06-26 14:59:15.714  6126  6149 I Unity   : [STATISTIC]6599;13280208;13279739;4631965696;13352960;10375565327;0;0;0;0;0;0;0;0;0;32031;0;0;27;0.01328891;
06-26 14:59:15.729  6126  6149 I Unity   : [STATISTIC]6600;11457083;11456771;4631965696;13352960;10375565327;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01146495;
06-26 14:59:15.743  6126  6149 I Unity   : [STATISTIC]6601;17690208;17689792;4631965696;13352960;10375565327;0;0;0;0;0;0;0;0;0;33177;0;0;27;0.01770031;
06-26 14:59:15.756  6126  6149 I Unity   : [STATISTIC]6602;12681614;12681250;4631965696;13352960;10375565327;0;0;0;0;0;0;0;0;0;29583;0;0;27;0.01269187;
06-26 14:59:15.771  6126  6149 I Unity   : [STATISTIC]6603;14075156;14074844;4632215552;13352960;10375565327;0;0;0;0;0;0;0;0;0;39115;0;0;27;0.01408286;
06-26 14:59:15.784  6126  6149 I Unity   : [STATISTIC]6604;15374167;15373698;4632215552;13352960;10375565327;0;0;0;0;0;0;0;0;0;33594;0;0;27;0.01538588;
06-26 14:59:15.798  6126  6149 I Unity   : [STATISTIC]6605;13748854;13748489;4632215552;13352960;10375565327;0;0;0;0;0;0;0;0;0;32812;0;0;27;0.01375568;
06-26 14:59:15.811  6126  6149 I Unity   : [STATISTIC]6606;9794063;9793750;4632215552;13352960;10375565327;0;0;0;0;0;0;0;0;0;0;0;0;27;0.00980375;
06-26 14:59:15.825  6126  6149 I Unity   : [STATISTIC]6607;15847187;15846823;4632215552;13352960;10375565327;0;0;0;0;0;0;0;0;0;43073;0;0;27;0.01585511;
06-26 14:59:15.840  6126  6149 I Unity   : [STATISTIC]6608;14232552;14232135;4632215552;13352960;10375573455;0;0;0;0;0;0;0;0;0;31615;0;0;27;0.01424302;
06-26 14:59:15.854  6126  6149 I Unity   : [STATISTIC]6609;14102604;14102187;4632215552;13352960;10375565423;0;0;0;0;0;0;0;0;0;27917;0;0;27;0.01411151;
06-26 14:59:15.868  6126  6149 I Unity   : [STATISTIC]6610;14437343;14436979;4632485888;13352960;10375565423;0;0;0;0;0;0;0;0;0;41355;0;0;27;0.01444641;
06-26 14:59:15.882  6126  6149 I Unity   : [STATISTIC]6611;13922552;13922188;4632485888;13352960;10375565423;0;0;0;0;0;0;0;0;0;32240;0;0;27;0.01393125;
06-26 14:59:15.896  6126  6149 I Unity   : [STATISTIC]6612;11881666;11881354;4632485888;13352960;10375565423;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01189057;
06-26 14:59:15.910  6126  6149 I Unity   : [STATISTIC]6613;16508177;16507761;4632485888;13352960;10375565423;0;0;0;0;0;0;0;0;0;31823;0;0;27;0.01651828;
06-26 14:59:15.923  6126  6149 I Unity   : [STATISTIC]6614;12958958;12958594;4632485888;13352960;10375565423;0;0;0;0;0;0;0;0;0;30312;0;0;27;0.01296922;
06-26 14:59:15.938  6126  6149 I Unity   : [STATISTIC]6615;14577865;14577553;4632485888;13352960;10375565423;0;0;0;0;0;0;0;0;0;58646;0;0;27;0.01458818;
06-26 14:59:15.951  6126  6149 I Unity   : [STATISTIC]6616;15404844;15404323;4632756224;13352960;10375565423;0;0;0;0;0;0;0;0;0;59480;0;0;27;0.01541521;
06-26 14:59:15.964  6126  6149 I Unity   : [STATISTIC]6617;12753125;12752708;4632756224;13352960;10375565423;0;0;0;0;0;0;0;0;0;31354;0;0;27;0.01273667;
06-26 14:59:15.978  6126  6149 I Unity   : [STATISTIC]6618;9578333;9578021;4632756224;13352960;10375565423;0;0;0;0;0;0;0;0;0;0;0;0;27;0.009609583;
06-26 14:59:15.994  6126  6149 I Unity   : [STATISTIC]6619;15923854;15923438;4632772608;13352960;10375557327;0;0;0;0;0;0;0;0;0;83906;0;0;27;0.01593667;
06-26 14:59:16.008  6126  6149 I Unity   : [STATISTIC]6620;16783125;16782812;4632772608;13352960;10375557327;0;0;0;0;0;0;0;0;0;33802;0;0;27;0.01679156;
06-26 14:59:16.022  6126  6149 I Unity   : [STATISTIC]6621;13304843;13304479;4632772608;13352960;10375557327;0;0;0;0;0;0;0;0;0;37656;0;0;27;0.01331333;
06-26 14:59:16.035  6126  6149 I Unity   : [STATISTIC]6622;13768385;13768073;4632772608;13352960;10375557327;0;0;0;0;0;0;0;0;0;33021;0;0;27;0.01377719;
06-26 14:59:16.049  6126  6149 I Unity   : [STATISTIC]6623;13147969;13147657;4632850432;13352960;10375557327;0;0;0;0;0;0;0;0;0;32240;0;0;27;0.01315667;
06-26 14:59:16.064  6126  6149 I Unity   : [STATISTIC]6624;12263073;12262656;4632866816;13352960;10375492923;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01227068;
06-26 14:59:16.078  6126  6149 I Unity   : [STATISTIC]6625;17511563;17511093;4632866816;13352960;10375492923;0;0;0;0;0;0;0;0;0;34427;0;0;27;0.01751943;
06-26 14:59:16.092  6126  6149 I Unity   : [STATISTIC]6626;13481146;13480833;4632858624;13352960;10375492923;0;0;0;0;0;0;0;0;0;28125;0;0;27;0.0134913;
06-26 14:59:16.104  6126  6149 I Unity   : [STATISTIC]6627;14070156;14069792;4632858624;13352960;10375492923;0;0;0;0;0;0;0;0;0;37135;0;0;27;0.01407927;
06-26 14:59:16.118  6126  6149 I Unity   : [STATISTIC]6628;12877344;12876875;4633128960;13352960;10375492923;0;0;0;0;0;0;0;0;0;30365;0;0;27;0.0128862;
06-26 14:59:16.133  6126  6149 I Unity   : [STATISTIC]6629;13757865;13757500;4633137152;13352960;10375492923;0;0;0;0;0;0;0;0;0;33021;0;0;27;0.0137662;
06-26 14:59:16.147  6126  6149 I Unity   : [STATISTIC]6630;12116615;12116197;4633128960;13352960;10375492923;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01212427;
06-26 14:59:16.160  6126  6149 I Unity   : [STATISTIC]6631;15505781;15505313;4633128960;13352960;10375492923;0;0;0;0;0;0;0;0;0;36250;0;0;27;0.01551776;
06-26 14:59:16.175  6126  6149 I Unity   : [STATISTIC]6632;14181354;14180938;4633137152;13352960;10375492923;0;0;0;0;0;0;0;0;0;40156;0;0;27;0.01419021;
06-26 14:59:16.189  6126  6149 I Unity   : [STATISTIC]6633;15044791;15044427;4633128960;13352960;10375492923;0;0;0;0;0;0;0;0;0;42084;0;0;27;0.01505401;
06-26 14:59:16.202  6126  6149 I Unity   : [STATISTIC]6634;13608854;13608490;4633407488;13352960;10375492923;0;0;0;0;0;0;0;0;0;33021;0;0;27;0.0136174;
06-26 14:59:16.217  6126  6149 I Unity   : [STATISTIC]6635;12898594;12898125;4633407488;13352960;10375492923;0;0;0;0;0;0;0;0;0;30677;0;0;27;0.01290781;
06-26 14:59:16.231  6126  6149 I Unity   : [STATISTIC]6636;12397448;12397031;4633407488;13352960;10375492923;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01240401;
06-26 14:59:16.245  6126  6149 I Unity   : [STATISTIC]6637;15561980;15561510;4633407488;13352960;10375492923;0;0;0;0;0;0;0;0;0;30833;0;0;27;0.01557203;
06-26 14:59:16.259  6126  6149 I Unity   : [STATISTIC]6638;13953385;13952969;4633407488;13352960;10375492923;0;0;0;0;0;0;0;0;0;32135;0;0;27;0.0139624;
06-26 14:59:16.272  6126  6149 I Unity   : [STATISTIC]6639;14855208;14854740;4633407488;13352960;10375492923;0;0;0;0;0;0;0;0;0;36771;0;0;27;0.01486474;
06-26 14:59:16.286  6126  6149 I Unity   : [STATISTIC]6640;13683073;13682709;4633399296;13352960;10375492923;0;0;0;0;0;0;0;0;0;42344;0;0;27;0.01369063;
06-26 14:59:16.300  6126  6149 I Unity   : [STATISTIC]6641;12923906;12923438;4633399296;13352960;10375492923;0;0;0;0;0;0;0;0;0;30157;0;0;27;0.01293193;
06-26 14:59:16.314  6126  6149 I Unity   : [STATISTIC]6642;11590208;11589844;4633407488;13352960;10375492923;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01159995;
06-26 14:59:16.328  6126  6149 I Unity   : [STATISTIC]6643;16892917;16892605;4633407488;13352960;10375492923;0;0;0;0;0;0;0;0;0;34948;0;0;27;0.01690052;
06-26 14:59:16.342  6126  6149 I Unity   : [STATISTIC]6644;14403125;14402761;4633399296;13352960;10375492923;0;0;0;0;0;0;0;0;0;34114;0;0;27;0.01441214;
06-26 14:59:16.354  6126  6149 I Unity   : [STATISTIC]6645;13843333;13842917;4633399296;13352960;10375492923;0;0;0;0;0;0;0;0;0;36302;0;0;27;0.01385422;
06-26 14:59:16.368  6126  6149 I Unity   : [STATISTIC]6646;12287135;12286771;4633399296;13352960;10375492923;0;0;0;0;0;0;0;0;0;35000;0;0;27;0.01229427;
06-26 14:59:16.382  6126  6149 I Unity   : [STATISTIC]6647;14239271;14238958;4633231360;13352960;10375492923;0;0;0;0;0;0;0;0;0;33073;0;0;27;0.01424932;
06-26 14:59:16.396  6126  6149 I Unity   : [STATISTIC]6648;11042500;11041979;4633231360;13352960;10375492923;0;0;0;0;0;0;0;0;0;0;0;0;27;0.0110513;
06-26 14:59:16.410  6126  6149 I Unity   : [STATISTIC]6649;16849635;16849219;4633231360;13352960;10375492923;0;0;0;0;0;0;0;0;0;37083;0;0;27;0.01685875;
06-26 14:59:16.425  6126  6149 I Unity   : [STATISTIC]6650;13981250;13980781;4633501696;13352960;10375492923;0;0;0;0;0;0;0;0;0;34427;0;0;27;0.01398984;
06-26 14:59:16.438  6126  6149 I Unity   : [STATISTIC]6651;14053802;14053281;4633763840;13352960;10375492923;0;0;0;0;0;0;0;0;0;30677;0;0;27;0.01406406;
06-26 14:59:16.452  6126  6149 I Unity   : [STATISTIC]6652;13995261;13994791;4633763840;13352960;10375492923;0;0;0;0;0;0;0;0;0;34011;0;0;27;0.01400526;
06-26 14:59:16.466  6126  6149 I Unity   : [STATISTIC]6653;13661927;13661563;4633763840;13352960;10375492923;0;0;0;0;0;0;0;0;0;29010;0;0;27;0.0136713;
06-26 14:59:16.481  6126  6149 I Unity   : [STATISTIC]6654;12235938;12235573;4633763840;13352960;10375492923;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01224682;
06-26 14:59:16.496  6126  6149 I Unity   : [STATISTIC]6655;15151198;15150729;4633776128;13352960;10375492923;0;0;0;0;0;0;0;0;0;30104;0;0;27;0.01515839;
06-26 14:59:16.509  6126  6149 I Unity   : [STATISTIC]6656;16303750;16303177;4633776128;13352960;10375492923;0;0;0;0;0;0;0;0;0;30781;0;0;27;0.01630958;
06-26 14:59:16.522  6126  6149 I Unity   : [STATISTIC]6657;13295468;13295104;4633784320;13352960;10375492923;0;0;0;0;0;0;0;0;0;34167;0;0;27;0.01332526;
06-26 14:59:16.536  6126  6149 I Unity   : [STATISTIC]6658;13100156;13099740;4634173440;13352960;10375492923;0;0;0;0;0;0;0;0;0;582604;0;0;27;0.01310854;
06-26 14:59:16.550  6126  6149 I Unity   : [STATISTIC]6659;15084740;15084375;4634415104;13352960;10375492923;0;0;0;0;0;0;0;0;0;246042;0;0;27;0.01509344;
06-26 14:59:16.564  6126  6149 I Unity   : [STATISTIC]6660;13662500;13661979;4634423296;13352960;10375492923;0;0;0;0;0;0;0;0;0;42604;0;0;27;0.0136699;
06-26 14:59:16.576  6126  6149 I Unity   : [STATISTIC]6661;9647032;9646718;4634423296;13352960;10375492923;0;0;0;0;0;0;0;0;0;0;0;0;27;0.009657187;
06-26 14:59:16.593  6126  6149 I Unity   : [STATISTIC]6662;15646667;15646355;4634423296;13352960;10375492923;0;0;0;0;0;0;0;0;0;55365;0;0;27;0.01565734;
06-26 14:59:16.606  6126  6149 I Unity   : [STATISTIC]6663;17003177;17002812;4634423296;13352960;10375492923;0;0;0;0;0;0;0;0;0;32396;0;0;27;0.01701266;
06-26 14:59:16.618  6126  6149 I Unity   : [STATISTIC]6664;12494062;12493646;4634423296;13352960;10375492923;0;0;0;0;0;0;0;0;0;35417;0;0;27;0.01250193;
06-26 14:59:16.632  6126  6149 I Unity   : [STATISTIC]6665;12176719;12176250;4634517504;13352960;10375492923;0;0;0;0;0;0;0;0;0;35000;0;0;27;0.01218609;
06-26 14:59:16.647  6126  6149 I Unity   : [STATISTIC]6666;11841875;11841250;4634517504;13352960;10375577499;0;0;0;0;0;0;0;0;0;0;375417;0;27;0.0118499;
06-26 14:59:16.663  6126  6149 I Unity   : [STATISTIC]6667;16392396;16392031;4634517504;13352960;10375577499;0;0;0;0;0;0;0;0;0;54323;0;0;27;0.01640005;
06-26 14:59:16.676  6126  6149 I Unity   : [STATISTIC]6668;15664271;15663698;4634779648;13352960;10375577499;0;0;0;0;0;0;0;0;0;57656;0;0;27;0.01567458;
06-26 14:59:16.689  6126  6149 I Unity   : [STATISTIC]6669;12936510;12936198;4634779648;13352960;10375577499;0;0;0;0;0;0;0;0;0;27813;0;0;27;0.01294625;
06-26 14:59:16.702  6126  6149 I Unity   : [STATISTIC]6670;13202656;13202292;4634779648;13352960;10375577499;0;0;0;0;0;0;0;0;0;34531;0;0;27;0.01321089;
06-26 14:59:16.716  6126  6149 I Unity   : [STATISTIC]6671;13771771;13771250;4634779648;13352960;10375577499;0;0;0;0;0;0;0;0;0;28021;0;0;27;0.01378208;
06-26 14:59:16.731  6126  6149 I Unity   : [STATISTIC]6672;11864219;11863854;4634779648;13352960;10375608399;0;0;0;0;0;0;0;0;0;0;372813;0;27;0.01187313;
06-26 14:59:16.744  6126  6149 I Unity   : [STATISTIC]6673;16700990;16700104;4634779648;13352960;10375608399;0;0;0;0;0;0;0;0;0;35468;0;0;27;0.01670182;
06-26 14:59:16.758  6126  6149 I Unity   : [STATISTIC]6674;13491979;13491510;4634849280;13352960;10375608399;0;0;0;0;0;0;0;0;0;38802;0;0;27;0.01351781;
06-26 14:59:16.772  6126  6149 I Unity   : [STATISTIC]6675;13793490;13793177;4634849280;13352960;10375608399;0;0;0;0;0;0;0;0;0;32500;387292;0;27;0.01380396;
06-26 14:59:16.786  6126  6149 I Unity   : [STATISTIC]6676;13742761;13742396;4634849280;13352960;10375608399;0;0;0;0;0;0;0;0;0;33021;0;0;27;0.0137501;
06-26 14:59:16.800  6126  6149 I Unity   : [STATISTIC]6677;13823281;13822813;4634849280;13352960;10375608399;0;0;0;0;0;0;0;0;0;32396;0;0;27;0.01383182;
06-26 14:59:16.814  6126  6149 I Unity   : [STATISTIC]6678;11128334;11127969;4634849280;13352960;10375608399;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01113635;
06-26 14:59:16.827  6126  6149 I Unity   : [STATISTIC]6679;16336510;16336146;4634849280;13352960;10375608399;0;0;0;0;0;0;0;0;0;51771;0;0;27;0.0163488;
06-26 14:59:16.842  6126  6149 I Unity   : [STATISTIC]6680;14274010;14273646;4635082752;13352960;10375608399;0;0;0;0;0;0;0;0;0;61928;415364;0;27;0.01428365;
06-26 14:59:16.855  6126  6149 I Unity   : [STATISTIC]6681;14052813;14052396;4635082752;13352960;10375608399;0;0;0;0;0;0;0;0;0;47500;0;0;27;0.01406281;
06-26 14:59:16.870  6126  6149 I Unity   : [STATISTIC]6682;13967969;13967552;4635082752;13352960;10375608399;0;0;0;0;0;0;0;0;0;33490;0;0;27;0.0139775;
06-26 14:59:16.883  6126  6149 I Unity   : [STATISTIC]6683;13750156;13749688;4635082752;13352960;10375608399;0;0;0;0;0;0;0;0;0;30990;0;0;27;0.01375839;
06-26 14:59:16.897  6126  6149 I Unity   : [STATISTIC]6684;11738594;11738073;4635082752;13352960;10375608399;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01174755;
06-26 14:59:16.911  6126  6149 I Unity   : [STATISTIC]6685;16325521;16325104;4635082752;13352960;10375608399;0;0;0;0;0;0;0;0;0;72761;0;0;27;0.01633463;
06-26 14:59:16.925  6126  6149 I Unity   : [STATISTIC]6686;13951563;13951250;4635082752;13352960;10375608399;0;0;0;0;0;0;0;0;0;33906;482344;0;27;0.01396031;
06-26 14:59:16.939  6126  6149 I Unity   : [STATISTIC]6687;12925990;12925521;4635082752;13352960;10375608399;0;0;0;0;0;0;0;0;0;28645;0;0;27;0.01293615;
06-26 14:59:16.953  6126  6149 I Unity   : [STATISTIC]6688;15489688;15489322;4635082752;13352960;10375703043;0;0;0;0;0;0;0;0;0;31771;544636;0;27;0.01549688;
06-26 14:59:16.965  6126  6149 I Unity   : [STATISTIC]6689;13477916;13477239;4635082752;13352960;10375703043;0;0;0;0;0;0;0;0;0;33334;0;0;27;0.01348698;
06-26 14:59:16.980  6126  6149 I Unity   : [STATISTIC]6690;12209687;12209375;4635082752;13352960;10375703043;0;0;0;0;0;0;0;0;0;29584;0;0;27;0.01221823;
06-26 14:59:16.995  6126  6149 I Unity   : [STATISTIC]6691;12170937;12170625;4635082752;13352960;10375703043;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01217766;
06-26 14:59:17.008  6126  6149 I Unity   : [STATISTIC]6692;16789948;16789583;4635320320;13352960;10375703043;0;0;0;0;0;0;0;0;0;39219;0;0;27;0.01680052;
06-26 14:59:17.022  6126  6149 I Unity   : [STATISTIC]6693;14040625;14040208;4635320320;13352960;10375703043;0;0;0;0;0;0;0;0;0;31042;427500;0;27;0.01404714;
06-26 14:59:17.036  6126  6149 I Unity   : [STATISTIC]6694;13450417;13450000;4635320320;13352960;10375703043;0;0;0;0;0;0;0;0;0;45209;0;0;27;0.01346083;
06-26 14:59:17.050  6126  6149 I Unity   : [STATISTIC]6695;14577447;14577083;4635320320;13352960;10392480259;0;0;0;0;0;0;0;0;0;48802;0;0;27;0.0145863;
06-26 14:59:17.064  6126  6149 I Unity   : [STATISTIC]6696;14454166;14453698;4635557888;13352960;10392480259;0;0;0;0;0;0;0;0;0;37135;0;0;27;0.01446338;
06-26 14:59:17.078  6126  6149 I Unity   : [STATISTIC]6697;11420104;11419792;4635557888;13352960;10392480259;0;0;0;0;0;0;0;0;0;0;0;0;27;0.01142839;
06-26 14:59:17.091  6126  6149 I Unity   : [STATISTIC]6698;14729427;14729011;4635557888;13352960;10392480259;0;0;0;0;0;0;0;0;0;34115;0;0;27;0.01473922;
06-26 14:59:17.107  6126  6149 I Unity   : [STATISTIC]6699;14532031;14531615;4635688960;13352960;10392480259;0;0;0;0;0;0;0;0;0;44792;0;0;27;0.01454177;
06-26 14:59:17.120  6126  6149 I Unity   : [STATISTIC]6700;15861666;15861093;4637782016;13352960;10392488451;0;0;0;0;0;0;0;0;0;46458;192187;0;27;0.01586906;
06-26 14:59:17.135  6126  6149 I Unity   : [STATISTIC]6701;15102656;15102135;4640305152;13352960;10392496643;0;0;0;0;0;0;0;0;0;38854;193854;0;27;0.01511224;
06-26 14:59:17.148  6126  6149 I Unity   : [STATISTIC]6702;12534167;12533854;4640305152;13352960;10392496643;0;0;0;0;0;0;0;0;0;34375;0;0;27;0.01254052;
06-26 14:59:17.162  6126  6149 I Unity   : [STATISTIC]6703;12084166;12083542;4641964032;13352960;10409307447;0;0;0;0;0;0;0;0;0;0;287864;0;27;0.01209359;
06-26 14:59:17.175  6126  6149 I Unity   : [STATISTIC]6704;14140416;14140052;4641964032;13352960;10409293027;0;0;0;0;0;0;0;0;0;32916;0;0;27;0.01415156;
06-26 14:59:17.189  6126  6149 I Unity   : [STATISTIC]6705;14405000;14404635;4642209792;13352960;10409293027;0;0;0;0;0;0;0;0;0;41666;0;0;27;0.01441609;
06-26 14:59:17.204  6126  6149 I Unity   : [STATISTIC]6706;16202968;16202552;4644765696;13352960;10409309411;0;0;0;0;0;0;0;0;0;35573;191823;0;27;0.0162087;
06-26 14:59:17.216  6126  6149 I Unity   : [STATISTIC]6707;11795469;11794896;4645023744;13352960;10409309411;0;0;0;0;0;0;0;0;0;32448;0;0;27;0.01180333;
06-26 14:59:17.231  6126  6149 I Unity   : [STATISTIC]6708;15251770;15251406;4646952960;13352960;10409342635;0;0;0;0;0;0;0;0;0;52709;317708;0;27;0.01525693;
06-26 14:59:17.245  6126  6149 I Unity   : [STATISTIC]6709;9629844;9629427;4646952960;13352960;10409342635;0;0;0;0;0;0;0;0;0;0;0;0;27;0.009643385;
06-26 14:59:17.259  6126  6149 I Unity   : [STATISTIC]6710;15606823;15606511;4646952960;13352960;10426119851;0;0;0;0;0;0;0;0;0;34323;0;0;27;0.0156162;
06-26 14:59:17.273  6126  6149 I Unity   : [STATISTIC]6711;16867761;16867447;4649226240;13352960;10426128043;0;0;0;0;0;0;0;0;0;38542;311302;0;27;0.01687708;
06-26 14:59:17.287  6126  6149 I Unity   : [STATISTIC]6712;11541614;11541250;4649226240;13352960;10426128043;0;0;0;0;0;0;0;0;0;40469;0;0;27;0.01154813;
06-26 14:59:17.302  6126  6149 I Unity   : [STATISTIC]6713;16736146;16735677;4651835392;13352960;10442913451;0;0;0;0;0;0;0;0;0;32500;295417;0;27;0.01674255;
06-26 14:59:17.315  6126  6149 I Unity   : [STATISTIC]6714;12508750;12508281;4651835392;13352960;10442913451;0;0;0;0;0;0;0;0;0;36458;0;0;27;0.01251839;
06-26 14:59:17.328  6126  6149 I Unity   : [STATISTIC]6715;12248958;12248646;4654108672;13352960;10442938027;0;0;0;0;0;0;0;0;0;0;242552;0;27;0.0122588;
06-26 14:59:17.341  6126  6149 I Unity   : [STATISTIC]6716;14476562;14476198;4654247936;13352960;10442938027;0;0;0;0;0;0;0;0;0;31615;0;0;27;0.01448281;
06-26 14:59:17.354  6126  6149 I Unity   : [STATISTIC]6717;12122812;12122292;4654247936;13352960;10442938027;0;0;0;0;0;0;0;0;0;48542;0;0;27;0.01213422;
06-26 14:59:17.370  6126  6149 I Unity   : [STATISTIC]6718;15858854;15858490;4656394240;13352960;10442946219;0;0;0;0;0;0;0;0;0;33177;259323;0;27;0.01586734;
06-26 14:59:17.384  6126  6149 I Unity   : [STATISTIC]6719;13140156;13139375;4656394240;13352960;10442884507;0;0;0;0;0;0;0;0;0;35573;0;0;27;0.0131476;
06-26 14:59:17.399  6126  6149 I Unity   : [STATISTIC]6720;16267344;16267031;4658728960;13352960;10442892699;0;0;0;0;0;0;0;0;0;32657;303021;0;27;0.01627667;
06-26 14:59:17.411  6126  6149 I Unity   : [STATISTIC]6721;12351198;12350781;4658728960;13352960;10442892699;0;0;0;0;0;0;0;0;0;79792;0;0;27;0.01236031;
06-26 14:59:17.423  6126  6149 I Unity   : [STATISTIC]6722;9917396;9916823;4658728960;13352960;10442892699;0;0;0;0;0;0;0;0;0;0;0;0;27;0.009925156;
06-26 14:59:17.440  6126  6149 I Unity   : [STATISTIC]6723;16851666;16851354;4660604928;13352960;10442917275;0;0;0;0;0;0;0;0;0;53229;304063;0;27;0.01686193;
06-26 14:59:17.453  6126  6149 I Unity   : [STATISTIC]6724;15002448;15002135;4660604928;13352960;10442917275;0;0;0;0;0;0;0;0;0;59323;0;0;27;0.01501;
06-26 14:59:17.468  6126  6149 I Unity   : [STATISTIC]6725;15128750;15128437;4662996992;13352960;10442933659;0;0;0;0;0;0;0;0;0;34010;292917;0;27;0.01513823;
06-26 14:59:17.480  6126  6149 I Unity   : [STATISTIC]6726;12038594;12038281;4662996992;13352960;10442933659;0;0;0;0;0;0;0;0;0;85781;0;0;27;0.01204724;
06-26 14:59:17.493  6126  6149 I Unity   : [STATISTIC]6727;12632500;12631979;4665413632;13352960;10443027107;0;0;0;0;0;0;0;0;0;0;419166;0;27;0.01263974;
06-26 14:59:17.507  6126  6149 I Unity   : [STATISTIC]6728;13664427;13664063;4665675776;13352960;10459804323;0;0;0;0;0;0;0;0;0;33906;0;0;27;0.013675;
