
07-04 18:16:58.594  4822  4854 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-04 18:18:08.736  4822  4854 I Unity   : [STATISTIC]5299;11011667;0;11011198;3308544000;16084992;7394743095;0;0;0;0;533698;0;0;0;0;27;0.0110224;
07-04 18:18:08.752  4822  4854 I Unity   : [STATISTIC]5300;15841458;0;15840938;3308548096;16084992;7394743095;26093;104166;218802;0;346615;340364;1888490;0;0;27;0.01585193;
07-04 18:18:08.765  4822  4854 I Unity   : [STATISTIC]5301;18527969;0;18527656;3308548096;16084992;7394743095;42968;117552;150364;0;872344;488906;2793282;0;0;27;0.01853729;
07-04 18:18:08.778  4822  4854 I Unity   : [STATISTIC]5302;9928854;0;9928490;3308548096;16084992;7394743095;26979;99271;84480;0;599791;469427;1898386;0;0;27;0.009941823;
07-04 18:18:08.793  4822  4854 I Unity   : [STATISTIC]5303;13367969;0;13367448;3308548096;16084992;7394743095;23593;96927;90156;0;531041;291041;1635781;0;0;27;0.01338083;
07-04 18:18:08.807  4822  4854 I Unity   : [STATISTIC]5304;14511979;0;14511614;3308539904;16084992;7394743095;37031;100885;121042;0;492031;399739;2000677;0;0;27;0.01452016;
07-04 18:18:08.820  4822  4854 I Unity   : [STATISTIC]5305;12557343;0;12556927;3308548096;16084992;7394743095;0;0;0;0;521457;0;0;0;0;27;0.0125663;
07-04 18:18:08.835  4822  4854 I Unity   : [STATISTIC]5306;14402188;0;14401719;3308548096;16084992;7394743095;34115;101042;111146;0;296719;374948;1829687;0;0;27;0.01441458;
07-04 18:18:08.849  4822  4854 I Unity   : [STATISTIC]5307;15415677;0;15415312;3308548096;16084992;7394743095;26667;127396;91927;0;538440;351823;1824324;0;0;27;0.01542594;
07-04 18:18:08.862  4822  4854 I Unity   : [STATISTIC]5308;14526823;0;14526511;3308539904;16084992;7394743095;28177;105625;93073;0;644270;465156;2023437;0;0;27;0.01453672;
07-04 18:18:08.875  4822  4854 I Unity   : [STATISTIC]5309;12031094;0;12030625;3308539904;16084992;7394743095;26302;118802;83386;0;595989;292604;1624010;0;0;27;0.01203927;
07-04 18:18:08.890  4822  4854 I Unity   : [STATISTIC]5310;13029792;0;13029427;3308548096;16084992;7394743095;28802;100313;109896;0;456250;343021;1731511;0;0;27;0.01303911;
07-04 18:18:08.904  4822  4854 I Unity   : [STATISTIC]5311;13800729;0;13800208;3308548096;16084992;7394743095;0;0;0;0;480781;0;0;0;0;27;0.0138101;
07-04 18:18:08.919  4822  4854 I Unity   : [STATISTIC]5312;15920208;0;15919739;3308548096;16084992;7394743095;30416;102344;95521;0;355572;713594;2318646;0;0;27;0.01592781;
07-04 18:18:08.931  4822  4854 I Unity   : [STATISTIC]5313;14735000;0;14734479;3308548096;16084992;7394743095;39791;95156;83021;0;721771;284844;1729531;0;0;27;0.01474458;
07-04 18:18:08.945  4822  4854 I Unity   : [STATISTIC]5314;11875208;0;11874896;3308548096;16084992;7394743095;24687;107865;79531;0;414688;187552;1454740;0;0;27;0.01188323;
07-04 18:18:08.960  4822  4854 I Unity   : [STATISTIC]5315;15737916;0;15737396;3308548096;16084992;7394743095;56042;103333;156250;0;1257604;360313;2358177;0;0;27;0.01574812;
07-04 18:18:08.972  4822  4854 I Unity   : [STATISTIC]5316;13966302;0;13965729;3308548096;16084992;7394743095;26198;103229;90782;0;570885;405365;2102084;0;0;27;0.01397521;
07-04 18:18:08.987  4822  4854 I Unity   : [STATISTIC]5317;11063750;0;11063282;3308548096;16084992;7394743095;22396;106928;83125;0;525781;351198;1716042;0;0;27;0.01107167;
07-04 18:18:09.002  4822  4854 I Unity   : [STATISTIC]5318;12996927;0;12996406;3308548096;16084992;7394743095;0;0;0;0;662656;0;0;0;0;27;0.01300703;
07-04 18:18:09.015  4822  4854 I Unity   : [STATISTIC]5319;19761354;0;19760990;3308548096;16084992;7394743095;82083;116563;226302;0;515365;619636;3682814;0;0;27;0.0197701;
07-04 18:18:09.029  4822  4854 I Unity   : [STATISTIC]5320;9974635;0;9974167;3308548096;16084992;7394743095;28906;100729;83229;0;618802;372656;1778541;0;0;27;0.009984011;
07-04 18:18:09.044  4822  4854 I Unity   : [STATISTIC]5321;14107500;0;14107031;3308548096;16084992;7394743095;24323;101041;89063;0;520676;342239;1853126;0;0;27;0.014115;
07-04 18:18:09.058  4822  4854 I Unity   : [STATISTIC]5322;15515469;0;15515104;3308797952;16084992;7394743095;579427;101042;107396;0;489219;383906;2436875;0;0;27;0.01552656;
07-04 18:18:09.070  4822  4854 I Unity   : [STATISTIC]5323;14141771;0;14141407;3309195264;16084992;7394743095;33125;97813;136302;0;440469;427552;2912604;1171406;0;27;0.01415229;
07-04 18:18:09.085  4822  4854 I Unity   : [STATISTIC]5324;11863177;0;11862812;3309195264;16084992;7394743095;0;0;0;0;459062;0;0;0;0;27;0.01187167;
07-04 18:18:09.099  4822  4854 I Unity   : [STATISTIC]5325;14260990;0;14260313;3309195264;16084992;7394743095;34375;110729;155000;0;305624;402865;1939167;0;0;27;0.01426896;
07-04 18:18:09.112  4822  4854 I Unity   : [STATISTIC]5326;13840937;0;13840521;3309195264;16084992;7394743095;25781;130417;115729;0;545208;367395;1776302;0;0;27;0.0138512;
07-04 18:18:09.127  4822  4854 I Unity   : [STATISTIC]5327;13830365;0;13829844;3309465600;16084992;7394743095;26146;102917;100417;0;541720;452917;2016407;0;0;27;0.01383875;
07-04 18:18:09.140  4822  4854 I Unity   : [STATISTIC]5328;15777761;0;15777344;3310358528;16084992;7395008359;25313;98282;87136;962396;475574;471615;1819793;0;0;27;0.01578318;
07-04 18:18:09.153  4822  4854 I Unity   : [STATISTIC]5329;11635885;0;11635417;3310505984;16084992;7395070351;27291;104687;83489;0;526614;369532;1749168;0;0;27;0.01165182;
07-04 18:18:09.168  4822  4854 I Unity   : [STATISTIC]5330;10671875;0;10671458;3310505984;16084992;7395070351;0;0;0;0;450051;0;0;0;0;27;0.01068078;
07-04 18:18:09.182  4822  4854 I Unity   : [STATISTIC]5331;20748177;0;20747812;3310505984;16084992;7395070351;64271;122083;208906;591667;563906;402084;3110574;0;0;27;0.02075927;
07-04 18:18:09.196  4822  4854 I Unity   : [STATISTIC]5332;10127448;0;10126980;3310759936;16084992;7395070351;26666;98386;79687;0;576979;334323;1671561;0;0;27;0.0101351;
07-04 18:18:09.210  4822  4854 I Unity   : [STATISTIC]5333;14332291;0;14331875;3310759936;16084992;7395070351;33854;104948;102552;0;511824;372448;1837553;0;0;27;0.01434125;
07-04 18:18:09.224  4822  4854 I Unity   : [STATISTIC]5334;14868802;0;14868333;3310759936;16084992;7395070351;46459;111250;98907;0;502500;351719;1884635;0;0;27;0.01487885;
07-04 18:18:09.237  4822  4854 I Unity   : [STATISTIC]5335;13974792;0;13974322;3310759936;16084992;7395070351;26250;97291;95260;0;461719;361094;2119220;0;0;27;0.01398437;
07-04 18:18:09.251  4822  4854 I Unity   : [STATISTIC]5336;10921146;0;10920781;3310764032;16084992;7395070351;0;0;0;464895;540779;0;0;0;0;27;0.01092912;
07-04 18:18:09.264  4822  4854 I Unity   : [STATISTIC]5337;15283541;0;15283125;3310764032;16084992;7395070351;103333;112761;116771;0;328125;374948;2069427;0;0;27;0.01529333;
07-04 18:18:09.280  4822  4854 I Unity   : [STATISTIC]5338;14079010;0;14078541;3310764032;16084992;7395070351;28541;104740;96927;0;612345;331510;1837708;0;0;27;0.01408703;
07-04 18:18:09.293  4822  4854 I Unity   : [STATISTIC]5339;15335365;0;15334792;3311017984;16084992;7395070351;39948;111980;113073;0;578594;469688;2088958;0;0;27;0.01534406;
07-04 18:18:09.306  4822  4854 I Unity   : [STATISTIC]5340;13111041;0;13110573;3311009792;16084992;7395070351;32813;140886;90885;0;572604;523906;1992813;0;0;27;0.01312042;
07-04 18:18:09.320  4822  4854 I Unity   : [STATISTIC]5341;13104740;0;13104375;3311009792;16084992;7395070351;25365;104063;93073;0;479323;484219;2014480;0;0;27;0.01311526;
07-04 18:18:09.335  4822  4854 I Unity   : [STATISTIC]5342;12460208;0;12459844;3311017984;16084992;7395070351;0;0;0;0;619166;0;0;0;0;27;0.01246724;
07-04 18:18:09.350  4822  4854 I Unity   : [STATISTIC]5343;15335156;0;15334740;3311017984;16084992;7395070351;27760;129323;89895;0;361146;431302;1961562;0;0;27;0.0153513;
07-04 18:18:09.364  4822  4854 I Unity   : [STATISTIC]5344;15417031;0;15416667;3311009792;16084992;7395070351;25729;99948;80886;0;604844;320312;1656719;0;0;27;0.01542625;
07-04 18:18:09.377  4822  4854 I Unity   : [STATISTIC]5345;14990573;0;14990156;3311009792;16084992;7395070351;30625;122083;92605;0;595470;430625;2056718;0;0;27;0.01500068;
07-04 18:18:09.389  4822  4854 I Unity   : [STATISTIC]5346;12316718;0;12316354;3311009792;16084992;7395070351;25208;103073;85469;0;628125;358177;1711615;0;0;27;0.01232839;
07-04 18:18:09.403  4822  4854 I Unity   : [STATISTIC]5347;12806563;0;12805938;3311259648;16084992;7395070351;33229;102448;83646;0;489740;360105;1970365;0;0;27;0.012815;
07-04 18:18:09.418  4822  4854 I Unity   : [STATISTIC]5348;12122605;0;12122187;3311251456;16084992;7395070351;0;0;0;0;459375;0;0;0;0;27;0.01213214;
07-04 18:18:09.433  4822  4854 I Unity   : [STATISTIC]5349;15484739;0;15484219;3311259648;16084992;7395070351;32031;109896;106302;0;327135;426302;2019687;0;0;27;0.01549604;
07-04 18:18:09.446  4822  4854 I Unity   : [STATISTIC]5350;17974271;0;17973958;3311259648;16084992;7411847567;42709;131875;130833;0;791510;527916;2957657;0;0;27;0.01798302;
07-04 18:18:09.460  4822  4854 I Unity   : [STATISTIC]5351;13133177;0;13132813;3313405952;16084992;7411855759;33958;104948;85104;225365;457030;387552;1851406;89739;0;27;0.01314208;
07-04 18:18:09.474  4822  4854 I Unity   : [STATISTIC]5352;13898490;0;13897917;3315425280;16084992;7411863951;24271;102240;99583;183438;410104;348646;1878384;132969;0;27;0.01390438;
07-04 18:18:09.486  4822  4854 I Unity   : [STATISTIC]5353;11263437;0;11263177;3315662848;16084992;7411863951;28802;98750;81146;0;205834;354115;1652708;0;0;27;0.01127781;
07-04 18:18:09.501  4822  4854 I Unity   : [STATISTIC]5354;10742761;0;10742239;3315671040;16084992;7428641167;0;0;0;0;451667;0;0;0;0;27;0.01075125;
07-04 18:18:09.516  4822  4854 I Unity   : [STATISTIC]5355;16764375;0;16764010;3315671040;16084992;7428641167;28281;127396;93750;0;413594;424843;1930781;0;0;27;0.01677589;
07-04 18:18:09.530  4822  4854 I Unity   : [STATISTIC]5356;15237865;0;15237239;3315818496;16084992;7428641167;29115;100104;90521;0;289322;373021;1948594;0;0;27;0.01524677;
07-04 18:18:09.542  4822  4854 I Unity   : [STATISTIC]5357;16082292;0;16081979;3317891072;16084992;7428672767;31927;191458;90312;253906;604947;584688;2294896;143854;0;27;0.01609375;
07-04 18:18:09.556  4822  4854 I Unity   : [STATISTIC]5358;10139063;0;10138750;3317891072;16084992;7428672767;25521;102240;81406;0;357812;375104;1752656;0;0;27;0.01014781;
07-04 18:18:09.569  4822  4854 I Unity   : [STATISTIC]5359;14292032;0;14291458;3320344576;16084992;7428552523;0;0;0;346406;479687;0;0;110052;0;27;0.01430141;
07-04 18:18:09.583  4822  4854 I Unity   : [STATISTIC]5360;11812292;0;11811980;3320373248;16084992;7428552523;28698;101354;90833;0;359897;408229;1817812;0;0;27;0.01182307;
07-04 18:18:09.597  4822  4854 I Unity   : [STATISTIC]5361;14051719;0;14051302;3320373248;16084992;7428552523;22500;96302;74896;0;374218;429896;1773387;0;0;27;0.01406031;
07-04 18:18:09.611  4822  4854 I Unity   : [STATISTIC]5362;17802968;0;17802448;3322621952;16084992;7428687275;25313;95834;77187;846927;593282;388854;1953073;149792;0;27;0.01781281;
07-04 18:18:09.625  4822  4854 I Unity   : [STATISTIC]5363;10205000;0;10204583;3322621952;16084992;7428687275;26719;105729;109062;0;385573;395625;1942864;0;0;27;0.01021667;
07-04 18:18:09.638  4822  4854 I Unity   : [STATISTIC]5364;17193750;0;17193438;3324760064;16084992;7445472683;26875;98698;92916;173646;557812;468229;2025522;119947;0;27;0.01720359;
07-04 18:18:09.652  4822  4854 I Unity   : [STATISTIC]5365;10215260;0;10214688;3324760064;16084992;7445472683;23385;98541;74479;0;358334;328073;1794791;0;0;27;0.01022281;
07-04 18:18:09.667  4822  4854 I Unity   : [STATISTIC]5366;13704792;0;13704375;3326824448;16084992;7445480875;0;0;0;180104;467657;0;0;111459;0;27;0.01371386;
07-04 18:18:09.681  4822  4854 I Unity   : [STATISTIC]5367;14155000;0;14154375;3327045632;16084992;7462258091;24479;97187;91198;0;427448;357240;1773853;0;0;27;0.01416536;
07-04 18:18:09.695  4822  4854 I Unity   : [STATISTIC]5368;14897344;0;14896823;3327045632;16084992;7462258091;25729;143125;156771;0;312551;376771;2010886;0;0;27;0.01490833;
07-04 18:18:09.709  4822  4854 I Unity   : [STATISTIC]5369;16817239;0;16816927;3329134592;16084992;7462266283;24687;98906;78802;319688;664687;305104;1814218;142656;0;27;0.01682458;
07-04 18:18:09.723  4822  4854 I Unity   : [STATISTIC]5370;10561615;0;10561093;3329134592;16084992;7462266283;41198;104010;86511;0;309792;372500;1890365;0;0;27;0.01057234;
07-04 18:18:09.736  4822  4854 I Unity   : [STATISTIC]5371;14717761;0;14717135;3331440640;16084992;7462311599;0;0;0;284271;479322;0;0;104375;0;27;0.01472599;
07-04 18:18:09.749  4822  4854 I Unity   : [STATISTIC]5372;12759844;0;12759427;3331440640;16084992;7462318543;32812;100989;93854;0;424427;833177;2393126;0;0;27;0.01277062;
07-04 18:18:09.764  4822  4854 I Unity   : [STATISTIC]5373;13616094;0;13615729;3331440640;16084992;7462318543;44948;112605;77865;0;380105;227448;1946771;0;0;27;0.01362464;
07-04 18:18:09.777  4822  4854 I Unity   : [STATISTIC]5374;16486563;0;16486041;3333824512;16084992;7462326735;24323;99739;82292;330000;555000;455312;1980312;112865;0;27;0.01649781;
07-04 18:18:09.791  4822  4854 I Unity   : [STATISTIC]5375;11335729;0;11335417;3333824512;16084992;7462326735;30156;103489;99115;0;350833;459791;2070677;0;0;27;0.01134479;
07-04 18:18:09.805  4822  4854 I Unity   : [STATISTIC]5376;16282239;0;16281823;3335970816;16084992;7462334927;28229;120104;88073;302343;516720;503907;2215416;99531;0;27;0.01629198;
07-04 18:18:09.819  4822  4854 I Unity   : [STATISTIC]5377;11458854;0;11458489;3335970816;16084992;7462348943;25417;100469;76094;0;236875;512240;2015000;0;0;27;0.0114676;
07-04 18:18:09.833  4822  4854 I Unity   : [STATISTIC]5378;11807604;0;11807136;3335970816;16084992;7462348943;0;0;0;0;571876;0;0;0;0;27;0.0118174;
07-04 18:18:09.848  4822  4854 I Unity   : [STATISTIC]5379;20388177;0;20387813;3338121216;16084992;7462381859;55886;110261;155000;402136;446667;556615;2722136;145365;0;27;0.02039672;
07-04 18:18:09.862  4822  4854 I Unity   : [STATISTIC]5380;10407396;0;10406875;3338121216;16084992;7462381859;24323;103073;77239;0;328750;496302;1919063;0;0;27;0.0104174;
07-04 18:18:09.874  4822  4854 I Unity   : [STATISTIC]5381;16458542;0;16458073;3339993088;16084992;7479175459;25105;94270;86094;342812;562448;456146;1860885;115520;0;27;0.01646734;
07-04 18:18:09.888  4822  4854 I Unity   : [STATISTIC]5382;10122813;0;10122188;3340144640;16084992;7479189603;25364;110105;80469;0;300834;525000;1966303;0;0;27;0.01013432;
07-04 18:18:09.901  4822  4854 I Unity   : [STATISTIC]5383;15196979;0;15196614;3342295040;16084992;7479205987;0;0;0;347136;615572;0;0;125208;0;27;0.01520563;
07-04 18:18:09.915  4822  4854 I Unity   : [STATISTIC]5384;12068802;0;12068281;3342536704;16084992;7495983203;27500;98750;106927;0;319792;384167;1784271;0;0;27;0.01207688;
07-04 18:18:09.930  4822  4854 I Unity   : [STATISTIC]5385;13734791;0;13734375;3342544896;16084992;7495983203;23854;99844;80625;0;298386;409687;1988334;0;0;27;0.01374573;
07-04 18:18:09.944  4822  4854 I Unity   : [STATISTIC]5386;15911354;0;15910729;3344699392;16084992;7495999587;29167;122448;96875;200990;314323;427708;1990729;120364;0;27;0.01592271;
07-04 18:18:09.957  4822  4854 I Unity   : [STATISTIC]5387;13073959;0;13073593;3344699392;16084992;7495999587;43282;167813;107083;0;436355;472136;2264010;0;0;27;0.01308547;
07-04 18:18:09.972  4822  4854 I Unity   : [STATISTIC]5388;15263021;0;15262656;3346857984;16084992;7496032355;36510;113333;92708;452813;577968;607865;2102500;98335;0;27;0.01526844;
07-04 18:18:09.986  4822  4854 I Unity   : [STATISTIC]5389;12110729;0;12110365;3346857984;16084992;7496032355;25625;100105;76562;0;260312;387813;1683594;0;0;27;0.0121238;
07-04 18:18:10.000  4822  4854 I Unity   : [STATISTIC]5390;11855885;0;11855312;3346857984;16084992;7496032355;0;0;0;0;602967;0;0;0;0;27;0.01186578;
07-04 18:18:10.013  4822  4854 I Unity   : [STATISTIC]5391;19219532;0;19219010;3347103744;16084992;7496032355;45104;165729;134687;0;386978;434792;2410678;0;0;27;0.01922891;
07-04 18:18:10.027  4822  4854 I Unity   : [STATISTIC]5392;10453437;0;10452865;3347103744;16084992;7496032355;28177;97344;93854;0;327031;467552;1847448;0;0;27;0.01046328;
07-04 18:18:10.041  4822  4854 I Unity   : [STATISTIC]5393;15880729;0;15880365;3349454848;16084992;7496040547;31927;225833;97604;326615;522813;396250;2094740;101250;0;27;0.01589078;
07-04 18:18:10.055  4822  4854 I Unity   : [STATISTIC]5394;11326615;0;11326302;3349454848;16084992;7495995719;24062;97448;81615;0;333750;332709;1723333;0;0;27;0.01133578;
07-04 18:18:10.069  4822  4854 I Unity   : [STATISTIC]5395;14657552;0;14657083;3351711744;16084992;7496003911;0;0;0;436667;532553;0;0;131093;0;27;0.01466089;
07-04 18:18:10.082  4822  4854 I Unity   : [STATISTIC]5396;13085677;0;13085208;3351711744;16084992;7496018183;22240;112343;76979;0;378021;449115;2017761;0;0;27;0.01310323;
07-04 18:18:10.097  4822  4854 I Unity   : [STATISTIC]5397;13476563;0;13476042;3351711744;16084992;7496018183;24010;100885;85365;0;298229;363229;2013645;0;0;27;0.01348651;
07-04 18:18:10.111  4822  4854 I Unity   : [STATISTIC]5398;17705990;0;17705624;3353853952;16084992;7496026375;29323;102084;101563;383594;625469;399479;1975312;109844;0;27;0.01771688;
07-04 18:18:10.125  4822  4854 I Unity   : [STATISTIC]5399;11407448;0;11407083;3353952256;16084992;7496026375;25782;125677;101093;0;370677;349427;1878281;0;0;27;0.01141823;
07-04 18:18:10.138  4822  4854 I Unity   : [STATISTIC]5400;15048229;0;15047761;3353952256;16084992;7496026375;27343;108386;86667;0;636666;428386;1851823;0;0;27;0.01505672;
07-04 18:18:10.152  4822  4854 I Unity   : [STATISTIC]5401;10155573;0;10155156;3353952256;16084992;7496040711;0;0;0;0;285052;0;0;0;0;27;0.01016698;
07-04 18:18:10.166  4822  4854 I Unity   : [STATISTIC]5402;18657812;0;18657396;3353952256;16084992;7512817927;53750;137240;143021;0;300729;574063;2676458;0;0;27;0.01866599;
07-04 18:18:10.178  4822  4854 I Unity   : [STATISTIC]5403;13156198;0;13155886;3356073984;16084992;7512826119;23698;104791;92396;313177;536927;347448;1864428;84532;0;27;0.01316474;
07-04 18:18:10.191  4822  4854 I Unity   : [STATISTIC]5404;9352761;0;9352188;3356073984;16084992;7512812231;27083;121719;92917;0;352343;329791;1760833;0;0;27;0.009361354;
07-04 18:18:10.206  4822  4854 I Unity   : [STATISTIC]5405;16804167;0;16803750;3358396416;16084992;7512828615;84114;164427;220990;315208;581302;296667;2058958;165261;0;27;0.01681255;
07-04 18:18:10.219  4822  4854 I Unity   : [STATISTIC]5406;12397135;0;12396615;3358396416;16084992;7512828615;24271;179375;96875;0;353594;392760;1937812;0;0;27;0.01240458;
07-04 18:18:10.233  4822  4854 I Unity   : [STATISTIC]5407;10744323;0;10743907;3358396416;16084992;7512828615;0;0;0;0;621145;0;0;0;0;27;0.01075516;
07-04 18:18:10.248  4822  4854 I Unity   : [STATISTIC]5408;18261614;0;18261302;3358396416;16084992;7512835815;46770;204792;178594;0;574375;574427;3140469;0;0;27;0.01827172;
07-04 18:18:10.262  4822  4854 I Unity   : [STATISTIC]5409;12990417;0;12990052;3358642176;16084992;7529581491;32395;104896;94271;0;311719;496041;1983438;0;0;27;0.01300036;
07-04 18:18:10.277  4822  4854 I Unity   : [STATISTIC]5410;14952709;0;14952188;3360878592;16084992;7529593779;22552;132292;76979;220416;575677;341354;1814895;136615;0;27;0.0149599;
07-04 18:18:10.290  4822  4854 I Unity   : [STATISTIC]5411;13562761;0;13562343;3360878592;16084992;7529597875;35000;110573;86250;0;298646;405156;1925103;0;0;27;0.01357422;
07-04 18:18:10.304  4822  4854 I Unity   : [STATISTIC]5412;15977500;0;15977084;3363090432;16084992;7529614259;24323;136719;101823;201511;485260;426771;2176874;103959;0;27;0.01599213;
07-04 18:18:10.316  4822  4854 I Unity   : [STATISTIC]5413;11339948;0;11339635;3363328000;16084992;7529614259;31250;98541;114635;0;293177;348334;1938542;0;0;27;0.01134896;
07-04 18:18:10.330  4822  4854 I Unity   : [STATISTIC]5414;10583490;0;10582969;3363401728;16084992;7529614259;0;0;0;0;609999;0;0;0;0;27;0.01059479;
07-04 18:18:10.346  4822  4854 I Unity   : [STATISTIC]5415;18267136;0;18266719;3365449728;16084992;7546399667;27656;107240;178802;316718;343282;460417;2239271;90573;0;27;0.01827589;
