Frame Number;Main Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;GameServer Opencraft.Terrain.TerrainGenerationSystem;terrainMeshingSys;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
9003;1723993;1723873;2391941120;12206080;4198436803;825;202;0;0;0;0;0;0;0;0;0;0;4428;0.001726248;
9004;1801439;1801328;2391941120;12206080;4198436803;825;202;0;0;0;0;0;0;0;0;0;0;4428;0.001804283;
9005;1742007;1741897;2392072192;12206080;4198436803;825;202;0;0;0;0;0;0;0;0;0;0;4428;0.001744081;
9006;1667477;1667367;2392072192;12206080;4198436803;825;202;0;0;0;0;0;0;0;0;0;0;4428;0.001669421;
9007;1645837;1645706;2392072192;12206080;4198436803;825;202;0;0;0;0;0;0;0;0;0;0;4428;0.001647529;
9008;1636348;1636218;2392072192;12206080;4198436803;825;202;0;0;0;0;0;0;0;0;0;0;4428;0.001638613;
9009;1626370;1626269;2392072192;12206080;4198414823;825;202;0;0;0;0;0;0;0;0;0;0;4428;0.001627873;
9010;1619287;1619186;2392072192;12206080;4198414823;825;202;0;0;0;0;0;0;0;0;0;0;4428;0.00162129;
9011;2930345;2930225;2392072192;12206080;4198414823;826;54469;0;0;0;0;0;0;0;31359;0;0;4428;0.002932039;
9012;1705538;1705428;2392072192;12206080;4198414823;826;54469;0;0;0;0;0;0;0;0;0;0;4428;0.001707782;
9013;1657919;1657718;2392203264;12206080;4198414823;826;54469;0;0;0;0;0;0;0;0;0;0;4428;0.001660324;
9014;1879184;1878983;2392203264;12206080;4198414823;826;54469;0;0;0;0;0;0;0;0;0;0;4428;0.001881478;
9015;1711620;1711450;2392203264;12206080;4198414823;826;54469;0;0;0;0;0;0;0;0;0;0;4428;0.001713473;
9016;1698185;1697995;2392203264;12206080;4198414823;826;54469;0;0;0;0;0;0;0;0;0;0;4428;0.001699828;
9017;1623935;1623755;2392203264;12206080;4198414823;826;54469;0;0;0;0;0;0;0;0;0;0;4428;0.001625919;
9018;1598748;1598648;2392203264;12206080;4198414823;826;54469;0;0;0;0;0;0;0;0;0;0;4428;0.001600582;
9019;2670608;2670498;2394431488;12206080;4198484643;826;54469;0;0;0;0;0;0;0;0;230292;0;4428;0.002672832;
9020;3055771;3055581;2394431488;12206080;4198582947;827;54048;0;0;0;0;0;0;0;31649;0;0;4428;0.003057394;
9021;1782493;1782353;2394431488;12206080;4198681251;827;54048;0;0;0;0;0;0;0;0;0;0;4428;0.001785658;
9022;1833017;1832907;2394431488;12206080;4198681251;827;54048;0;0;0;0;0;0;0;0;0;0;4428;0.001835162;
9023;1696872;1696762;2394431488;12206080;4198681251;827;54048;0;0;0;0;0;0;0;0;0;0;4428;0.001698946;
9024;1675562;1675452;2394431488;12206080;4198681251;827;54048;0;0;0;0;0;0;0;0;0;0;4428;0.001677456;
9025;1649794;1649624;2394431488;12206080;4198681251;827;54048;0;0;0;0;0;0;0;0;0;0;4428;0.001651447;
9026;1657157;1657047;2394431488;12206080;4198681251;827;54048;0;0;0;0;0;0;0;0;0;0;4428;0.001659211;
9027;2994235;2994055;2396659712;12206080;4198703863;827;54048;0;0;0;0;0;0;0;0;246753;0;4428;0.002996179;
9028;2994996;2994816;2396659712;12206080;4198852087;828;53874;0;0;0;0;0;0;0;31178;0;0;4428;0.002997351;
9029;1733882;1733782;2396790784;12206080;4198900655;828;53874;0;0;0;0;0;0;0;0;0;0;4428;0.001736827;
9030;1895545;1895425;2396790784;12206080;4198900655;828;53874;0;0;0;0;0;0;0;0;0;0;4428;0.001897608;
9031;1649172;1649062;2396790784;12206080;4198900655;828;53874;0;0;0;0;0;0;0;0;0;0;4428;0.001651407;
9032;1664572;1664442;2396790784;12206080;4198900655;828;53874;0;0;0;0;0;0;0;0;0;0;4428;0.001666566;
9033;1633313;1633213;2396790784;12206080;4198900655;828;53874;0;0;0;0;0;0;0;0;0;0;4428;0.001635336;
9034;1649814;1649714;2396790784;12206080;4198900655;828;53874;0;0;0;0;0;0;0;0;0;0;4428;0.001651668;
9035;1686022;1685902;2396790784;12206080;4198900655;828;53874;0;0;0;0;0;0;0;0;0;0;4428;0.001687564;
9036;4566444;4566323;2399150080;12206080;4198925255;829;54252;0;0;0;0;0;0;0;31549;271209;0;4428;0.004568898;
9037;1868945;1868825;2399150080;12206080;4199024583;829;54252;0;0;0;0;0;0;0;0;0;0;4428;0.001872211;
9038;1664562;1664442;2399150080;12206080;4199123911;829;54252;0;0;0;0;0;0;0;0;0;0;4428;0.001667027;
9039;1635687;1635507;2399150080;12206080;4199123911;829;54252;0;0;0;0;0;0;0;0;0;0;4428;0.001637781;
9040;1644364;1644183;2399150080;12206080;4199123911;829;54252;0;0;0;0;0;0;0;0;0;0;4428;0.001645957;
9041;1673128;1673017;2399150080;12206080;4199123911;829;54252;0;0;0;0;0;0;0;0;0;0;4428;0.001675021;
9042;1640757;1640647;2399150080;12206080;4199123911;829;54252;0;0;0;0;0;0;0;0;0;0;4428;0.00164277;
9043;1622583;1622473;2399150080;12206080;4199123911;829;54252;0;0;0;0;0;0;0;0;0;0;4428;0.001624507;
9044;2658555;2658375;2401509376;12206080;4199149531;829;54252;0;0;0;0;0;0;0;0;230953;0;4428;0.002660419;
9045;2882365;2882245;2401509376;12206080;4199249499;830;52625;0;0;0;0;0;0;0;31459;0;0;4428;0.00288477;
9046;1694037;1693937;2401640448;12206080;4199349339;830;52625;0;0;0;0;0;0;0;0;0;0;4428;0.001696982;
9047;1857002;1856902;2401640448;12206080;4199349339;830;52625;0;0;0;0;0;0;0;0;0;0;4428;0.001859167;
9048;1625167;1625007;2401640448;12206080;4199349339;830;52625;0;0;0;0;0;0;0;0;0;0;4428;0.001627622;
9049;1648071;1647970;2401640448;12206080;4199349339;830;52625;0;0;0;0;0;0;0;0;0;0;4428;0.001649754;
9050;1622734;1622633;2401640448;12206080;4199349339;830;52625;0;0;0;0;0;0;0;0;0;0;4428;0.001625127;
9051;1627772;1627672;2401640448;12206080;4199349339;830;52625;0;0;0;0;0;0;0;0;0;0;4428;0.001629566;
9052;1605221;1605110;2401640448;12206080;4199349339;830;52625;0;0;0;0;0;0;0;0;0;0;4428;0.001607555;
9053;2831710;2831560;2401640448;12206080;4199349339;831;49414;0;0;0;0;0;0;0;31399;0;0;4428;0.002833954;
9054;1688096;1687976;2401640448;12206080;4199349339;831;49414;0;0;0;0;0;0;0;0;0;0;4428;0.001690551;
9055;1883342;1883221;2401640448;12206080;4199349339;831;49414;0;0;0;0;0;0;0;0;0;0;4428;0.001885345;
9056;1685921;1685811;2401640448;12206080;4199349339;831;49414;0;0;0;0;0;0;0;0;0;0;4428;0.001687595;
9057;1614037;1613917;2401640448;12206080;4199349339;831;49414;0;0;0;0;0;0;0;0;0;0;4428;0.00161597;
9058;1629185;1629085;2401640448;12206080;4199349339;831;49414;0;0;0;0;0;0;0;0;0;0;4428;0.001630869;
9059;1586305;1586205;2401640448;12206080;4199348891;831;49414;0;0;0;0;0;0;0;0;0;0;4428;0.001587988;
9060;1601323;1601213;2401640448;12206080;4199348891;831;49414;0;0;0;0;0;0;0;0;0;0;4428;0.001602916;
9061;1598668;1598548;2401640448;12206080;4199348891;831;49414;0;0;0;0;0;0;0;0;0;0;4428;0.001601072;
9062;1617373;1617263;2401640448;12206080;4199348891;831;49414;0;0;0;0;0;0;0;0;0;0;4428;0.001619327;
9063;2990548;2990408;2401640448;12206080;4199348891;832;49495;0;0;0;0;0;0;0;30938;0;0;4428;0.002992452;
9064;1994981;1994851;2401771520;12206080;4199348891;832;49495;0;0;0;0;0;0;0;0;0;0;4428;0.001997636;
9065;1981566;1981436;2401771520;12206080;4199348891;832;49495;0;0;0;0;0;0;0;0;0;0;4428;0.001984872;
9066;1810635;1810485;2401771520;12206080;4199348891;832;49495;0;0;0;0;0;0;0;0;0;0;4428;0.00181311;
9067;1739602;1739482;2401771520;12206080;4199348891;832;49495;0;0;0;0;0;0;0;0;0;0;4428;0.001741496;
9068;1734643;1734442;2401771520;12206080;4199348891;832;49495;0;0;0;0;0;0;0;0;0;0;4428;0.001736917;
9069;1710808;1710698;2401771520;12206080;4199153307;832;49495;0;0;0;0;0;0;0;0;0;0;4428;0.001712251;
9070;1703415;1703305;2401771520;12206080;4199153307;832;49495;0;0;0;0;0;0;0;0;0;0;4428;0.001704927;
9071;2960392;2960292;2401771520;12206080;4215930523;833;49422;0;0;0;0;0;0;0;33042;0;0;4428;0.002962285;
9072;1774478;1774378;2401771520;12206080;4215930523;833;49422;0;0;0;0;0;0;0;0;0;0;4428;0.001776742;
9073;1867081;1866971;2401771520;12206080;4215930523;833;49422;0;0;0;0;0;0;0;0;0;0;4428;0.001869456;
9074;1811307;1811176;2401902592;12206080;4232707739;833;49422;0;0;0;0;0;0;0;0;0;0;4428;0.001813521;
9075;1722630;1722530;2401902592;12206080;4232707739;833;49422;0;0;0;0;0;0;0;0;0;0;4428;0.001724554;
9076;1812870;1812750;2401902592;12206080;4232707739;833;49422;0;0;0;0;0;0;0;0;0;0;4428;0.001815174;
9077;1693106;1692984;2401902592;12206080;4232707739;833;49422;0;0;0;0;0;0;0;0;0;0;4428;0.001695089;
9078;1675702;1675592;2401902592;12206080;4232707739;833;49422;0;0;0;0;0;0;0;0;0;0;4428;0.001677957;
9079;2682680;2682570;2404130816;12206080;4232512195;833;49422;0;0;0;0;0;0;0;0;210395;0;4428;0.002684684;
9080;3020033;3019933;2404130816;12206080;4232612675;834;52989;0;0;0;0;0;0;0;32341;0;0;4428;0.003022328;
9081;1775350;1775250;2404130816;12206080;4232713027;834;52989;0;0;0;0;0;0;0;0;0;0;4428;0.001778325;
9082;1918337;1918227;2404130816;12206080;4232713027;834;52989;0;0;0;0;0;0;0;0;0;0;4428;0.001920792;
9083;1769479;1769368;2404130816;12206080;4232713027;834;52989;0;0;0;0;0;0;0;0;0;0;4428;0.001771712;
9084;1758788;1758688;2404130816;12206080;4232713027;834;52989;0;0;0;0;0;0;0;0;0;0;4428;0.001760963;
9085;1693757;1693657;2404130816;12206080;4232713027;834;52989;0;0;0;0;0;0;0;0;0;0;4428;0.001695539;
9086;1701250;1701140;2404130816;12206080;4232713027;834;52989;0;0;0;0;0;0;0;0;0;0;4428;0.001702924;
9087;2745048;2744927;2406359040;12206080;4232718195;834;52989;0;0;0;0;0;0;0;0;245270;0;4428;0.002746601;
9088;3027648;3027528;2406359040;12206080;4232819059;835;49418;0;0;0;0;0;0;0;32340;0;0;4428;0.003029591;
9089;1783174;1783054;2406359040;12206080;4232722291;835;49418;0;0;0;0;0;0;0;0;0;0;4428;0.00178643;
9090;1874054;1873944;2406359040;12206080;4232722291;835;49418;0;0;0;0;0;0;0;0;0;0;4428;0.001876008;
9091;1827016;1826906;2406359040;12206080;4232722291;835;49418;0;0;0;0;0;0;0;0;0;0;4428;0.001828709;
9092;1787783;1787643;2406359040;12206080;4232722291;835;49418;0;0;0;0;0;0;0;0;0;0;4428;0.001790618;
9093;1697093;1696982;2406359040;12206080;4232722291;835;49418;0;0;0;0;0;0;0;0;0;0;4428;0.001698997;
9094;1692384;1692273;2406359040;12206080;4232722291;835;49418;0;0;0;0;0;0;0;0;0;0;4428;0.001694167;
9095;1684509;1684409;2406359040;12206080;4232722291;835;49418;0;0;0;0;0;0;0;0;0;0;4428;0.001686552;
9096;4358944;4358844;2408456192;12206080;4232722795;836;49442;0;0;0;0;0;0;0;31839;223850;0;4428;0.004360568;
9097;1772965;1772845;2408587264;12206080;4232824299;836;49442;0;0;0;0;0;0;0;0;0;0;4428;0.00177559;
9098;1770390;1770290;2408587264;12206080;4232925739;836;49442;0;0;0;0;0;0;0;0;0;0;4428;0.001772654;
9099;3421216;3421106;2408587264;12206080;4232842043;836;49442;0;0;0;0;0;0;0;0;0;0;4428;0.003422859;
9100;1813471;1813341;2408587264;12206080;4232842043;836;49442;0;0;0;0;0;0;0;0;0;0;4428;0.001815434;
9101;1730395;1730275;2408587264;12206080;4232842043;836;49442;0;0;0;0;0;0;0;0;0;0;4428;0.001732058;
9102;1737338;1737218;2408587264;12206080;4232842043;836;49442;0;0;0;0;0;0;0;0;0;0;4428;0.001739753;
9103;4058260;4058150;2410815488;12206080;4232842619;837;49419;0;0;0;0;0;0;0;31780;191820;0;4428;0.004060084;
9104;1936532;1936402;2410815488;12206080;4232944507;837;49419;0;0;0;0;0;0;0;0;0;0;4428;0.001939226;
9105;1773777;1773656;2410946560;12206080;4233046395;837;49419;0;0;0;0;0;0;0;0;0;0;4428;0.001776311;
9106;1720577;1720457;2410946560;12206080;4233046395;837;49419;0;0;0;0;0;0;0;0;0;0;4428;0.001722901;
9107;1716989;1716859;2410946560;12206080;4233046395;837;49419;0;0;0;0;0;0;0;0;0;0;4428;0.001719144;
9108;1718242;1718132;2410946560;12206080;4233046395;837;49419;0;0;0;0;0;0;0;0;0;0;4428;0.001719986;
9109;1729614;1729494;2410946560;12206080;4233021363;837;49419;0;0;0;0;0;0;0;0;0;0;4428;0.001731717;
9110;1693476;1693356;2410946560;12206080;4233021363;837;49419;0;0;0;0;0;0;0;0;0;0;4428;0.001695249;
9111;4057449;4057329;2413043712;12206080;4233021643;838;81;0;0;0;0;0;0;0;32621;206778;0;4428;0.004059663;
9112;1953343;1953233;2413043712;12206080;4233124171;838;81;0;0;0;0;0;0;0;0;0;0;4428;0.001956039;
9113;1889584;1889453;2413043712;12206080;4233226571;838;81;0;0;0;0;0;0;0;0;0;0;4428;0.001892218;
9114;1733280;1733150;2413043712;12206080;4233226571;838;81;0;0;0;0;0;0;0;0;0;0;4428;0.001735555;
9115;1713413;1713303;2413043712;12206080;4233226571;838;81;0;0;0;0;0;0;0;0;0;0;4428;0.001715437;
9116;1711209;1711099;2413043712;12206080;4233226571;838;81;0;0;0;0;0;0;0;0;0;0;4428;0.001713082;
9117;1806067;1805946;2413043712;12206080;4233226571;838;81;0;0;0;0;0;0;0;0;0;0;4428;0.001807921;
9118;1751013;1750883;2413043712;12206080;4233226571;838;81;0;0;0;0;0;0;0;0;0;0;4428;0.001753608;
9119;3040182;3040081;2413043712;12206080;4233226571;839;49441;0;0;0;0;0;0;0;32361;0;0;4428;0.003042165;
9120;1781200;1781090;2413043712;12206080;4233226571;839;49441;0;0;0;0;0;0;0;0;0;0;4428;0.001783685;
9121;1937062;1936932;2413043712;12206080;4233226571;839;49441;0;0;0;0;0;0;0;0;0;0;4428;0.001939167;
9122;1820224;1820113;2413043712;12206080;4233226571;839;49441;0;0;0;0;0;0;0;0;0;0;4428;0.001822337;
9123;1724174;1724053;2413043712;12206080;4233226571;839;49441;0;0;0;0;0;0;0;0;0;0;4428;0.001726297;
9124;1737940;1737828;2413043712;12206080;4233226571;839;49441;0;0;0;0;0;0;0;0;0;0;4428;0.001739803;
9125;1736516;1736416;2413043712;12206080;4233226571;839;49441;0;0;0;0;0;0;0;0;0;0;4428;0.001738751;
9126;1711088;1710988;2413043712;12206080;4233226571;839;49441;0;0;0;0;0;0;0;0;0;0;4428;0.001713122;
9127;2701116;2701015;2415140864;12206080;4250006155;839;49441;0;0;0;0;0;0;0;0;202219;0;4428;0.002703029;
9128;2998684;2998573;2415140864;12206080;4250006155;840;49726;0;0;0;0;0;0;0;31339;0;0;4428;0.003000988;
9129;1771131;1770961;2415534080;12206080;4249806475;840;49726;0;0;0;0;0;0;0;0;0;0;4428;0.001773947;
9130;1887300;1886938;2415534080;12206080;4249806475;840;49726;0;0;0;0;0;0;0;0;0;0;4428;0.001889313;
9131;1799806;1799624;2415534080;12206080;4249806475;840;49726;0;0;0;0;0;0;0;0;0;0;4428;0.001801899;
9132;1733641;1733531;2415534080;12206080;4249806475;840;49726;0;0;0;0;0;0;0;0;0;0;4428;0.001735765;
9133;1769468;1769308;2415534080;12206080;4249806475;840;49726;0;0;0;0;0;0;0;0;0;0;4428;0.001771282;
9134;1719545;1719364;2415534080;12206080;4249806475;840;49726;0;0;0;0;0;0;0;0;0;0;4428;0.001721728;
9135;3056101;3055971;2417631232;12206080;4249811223;840;49726;0;0;0;0;0;0;0;0;223359;0;4428;0.003057805;
9136;2995727;2995597;2417631232;12206080;4249811223;841;53841;0;0;0;0;0;0;0;30968;0;0;4428;0.002998593;
9137;1773336;1773145;2417762304;12206080;4266588439;841;53841;0;0;0;0;0;0;0;0;0;0;4428;0.00177595;
9138;1903650;1903540;2417762304;12206080;4266588439;841;53841;0;0;0;0;0;0;0;0;0;0;4428;0.001905874;
9139;1786179;1786079;2417762304;12206080;4266387735;841;53841;0;0;0;0;0;0;0;0;0;0;4428;0.001788314;
9140;1744482;1744351;2417762304;12206080;4266387735;841;53841;0;0;0;0;0;0;0;0;0;0;4428;0.001746696;
9141;1696511;1696401;2417762304;12206080;4266387735;841;53841;0;0;0;0;0;0;0;0;0;0;4428;0.001698575;
9142;1718463;1718333;2417762304;12206080;4266387735;841;53841;0;0;0;0;0;0;0;0;0;0;4428;0.001720537;
9143;2774113;2773952;2419990528;12206080;4266432647;841;53841;0;0;0;0;0;0;0;0;264667;0;4428;0.002776085;
9144;3032777;3032657;2419990528;12206080;4266432775;842;54509;0;0;0;0;0;0;0;31960;0;0;4428;0.003034972;
9145;1847374;1847194;2420121600;12206080;4266432775;842;54509;0;0;0;0;0;0;0;0;0;0;4428;0.001849799;
9146;1897819;1897628;2420121600;12206080;4266432775;842;54509;0;0;0;0;0;0;0;0;0;0;4428;0.001900043;
9147;1783645;1783515;2420121600;12206080;4266432775;842;54509;0;0;0;0;0;0;0;0;0;0;4428;0.001785989;
9148;1732018;1731908;2420121600;12206080;4266432775;842;54509;0;0;0;0;0;0;0;0;0;0;4428;0.001734062;
9149;1735184;1735073;2420121600;12206080;4266231047;842;54509;0;0;0;0;0;0;0;0;0;0;4428;0.001737018;
9150;1715718;1715597;2420121600;12206080;4266231047;842;54509;0;0;0;0;0;0;0;0;0;0;4428;0.001717931;
9151;1710939;1710809;2420121600;12206080;4266231047;842;54509;0;0;0;0;0;0;0;0;0;0;4428;0.001713443;
9152;4209033;4208893;2422349824;12206080;4266250563;843;54191;0;0;0;0;0;0;0;31179;291126;0;4428;0.004210827;
9153;2013617;2013465;2422349824;12206080;4266353603;843;54191;0;0;0;0;0;0;0;0;0;0;4428;0.002016612;
9154;1818751;1818641;2422349824;12206080;4266456515;843;54191;0;0;0;0;0;0;0;0;0;0;4428;0.001821536;
9155;1770120;1769980;2422349824;12206080;4266456515;843;54191;0;0;0;0;0;0;0;0;0;0;4428;0.001772263;
9156;1876179;1876089;2422349824;12206080;4266456515;843;54191;0;0;0;0;0;0;0;0;0;0;4428;0.001878493;
9157;1813241;1813141;2422349824;12206080;4266456515;843;54191;0;0;0;0;0;0;0;0;0;0;4428;0.001815254;
9158;1734613;1734513;2422349824;12206080;4266456515;843;54191;0;0;0;0;0;0;0;0;0;0;4428;0.001736607;
9159;2796855;2796754;2424446976;12206080;4266457287;843;54191;0;0;0;0;0;0;0;0;245380;0;4428;0.002798608;
9160;3220489;3220379;2424446976;12206080;4266560711;844;54195;0;0;0;0;0;0;0;36348;0;0;4428;0.003222433;
9161;1857583;1857473;2424446976;12206080;4266664135;844;54195;0;0;0;0;0;0;0;0;0;0;4428;0.001860339;
9162;1944716;1944606;2424446976;12206080;4266664135;844;54195;0;0;0;0;0;0;0;0;0;0;4428;0.001947061;
9163;1811366;1811266;2424446976;12206080;4266664135;844;54195;0;0;0;0;0;0;0;0;0;0;4428;0.001813531;
9164;1778716;1778596;2424446976;12206080;4266664135;844;54195;0;0;0;0;0;0;0;0;0;0;4428;0.001780659;
9165;1760321;1760191;2424446976;12206080;4266664135;844;54195;0;0;0;0;0;0;0;0;0;0;4428;0.001762806;
9166;1744081;1743971;2424446976;12206080;4266664135;844;54195;0;0;0;0;0;0;0;0;0;0;4428;0.001746716;
9167;2809148;2809048;2426544128;12206080;4266707795;844;54195;0;0;0;0;0;0;0;0;253265;0;4428;0.002810801;
9168;3139968;3139858;2426544128;12206080;4266811795;845;52741;0;0;0;0;0;0;0;35026;0;0;4428;0.003141932;
9169;1849218;1849108;2426544128;12206080;4266912903;845;52741;0;0;0;0;0;0;0;0;0;0;4428;0.001851812;
9170;2053191;2053000;2426544128;12206080;4266912903;845;52741;0;0;0;0;0;0;0;0;0;0;4428;0.002055455;
9171;1858686;1858495;2426675200;12206080;4266912903;845;52741;0;0;0;0;0;0;0;0;0;0;4428;0.001860569;
9172;1778345;1778175;2426675200;12206080;4266912903;845;52741;0;0;0;0;0;0;0;0;0;0;4428;0.001780399;
9173;1743630;1743459;2426675200;12206080;4266912903;845;52741;0;0;0;0;0;0;0;0;0;0;4428;0.001745433;
9174;1746535;1746435;2426675200;12206080;4266912903;845;52741;0;0;0;0;0;0;0;0;0;0;4428;0.001748189;
9175;3112346;3112246;2428903424;12206080;4266948659;845;52741;0;0;0;0;0;0;0;0;242284;0;4428;0.00311425;
9176;3104552;3104441;2428903424;12206080;4267053235;846;52858;0;0;0;0;0;0;0;41768;0;0;4428;0.003106756;
9177;1862282;1862102;2429034496;12206080;4267157683;846;52858;0;0;0;0;0;0;0;0;0;0;4428;0.001865328;
9178;2057899;2057799;2429034496;12206080;4267157683;846;52858;0;0;0;0;0;0;0;0;0;0;4428;0.002060153;
9179;2066946;2066836;2429034496;12206080;4267157683;846;52858;0;0;0;0;0;0;0;0;0;0;4428;0.00206905;
9180;1882800;1882610;2429034496;12206080;4267157683;846;52858;0;0;0;0;0;0;0;0;0;0;4428;0.001885426;
9181;1836885;1836775;2429034496;12206080;4267157683;846;52858;0;0;0;0;0;0;0;0;0;0;4428;0.001838929;
9182;2820940;2820830;2431131648;12206080;4283939295;846;52858;0;0;0;0;0;0;0;0;242034;0;4428;0.002823324;
9183;3383205;3383075;2433228800;12206080;4284044383;847;54187;0;0;0;0;0;0;0;35596;0;0;4428;0.003385759;
9184;1927755;1927645;2433359872;12206080;4284149343;847;54187;0;0;0;0;0;0;0;0;0;0;4428;0.00193033;
9185;2065022;2064912;2433359872;12206080;4284149343;847;54187;0;0;0;0;0;0;0;0;0;0;4428;0.002067668;
9186;1821516;1821395;2433359872;12206080;4284149343;847;54187;0;0;0;0;0;0;0;0;0;0;4428;0.0018236;
9187;1785609;1785499;2433359872;12206080;4284149343;847;54187;0;0;0;0;0;0;0;0;0;0;4428;0.001788494;
9188;1784657;1784536;2433359872;12206080;4284149343;847;54187;0;0;0;0;0;0;0;0;0;0;4428;0.00178638;
9189;1740234;1740134;2433359872;12206080;4283844207;847;54187;0;0;0;0;0;0;0;0;0;0;4428;0.001742618;
9190;3493902;3493782;2435457024;12206080;4283865711;847;54187;0;0;0;0;0;0;0;0;268404;0;4428;0.003495815;
9191;3576778;3576637;2435588096;12206080;4283971311;848;54200;0;0;0;0;0;0;0;36649;0;0;4428;0.003579383;
9192;1977438;1977308;2435588096;12206080;4284076783;848;54200;0;0;0;0;0;0;0;0;0;0;4428;0.001980123;
9193;1786600;1786490;2435588096;12206080;4284076783;848;54200;0;0;0;0;0;0;0;0;0;0;4428;0.001789035;
9194;1813240;1813140;2435588096;12206080;4284076783;848;54200;0;0;0;0;0;0;0;0;0;0;4428;0.001814924;
9195;1722591;1722480;2435588096;12206080;4284076783;848;54200;0;0;0;0;0;0;0;0;0;0;4428;0.001725135;
9196;1799946;1799825;2435588096;12206080;4284076783;848;54200;0;0;0;0;0;0;0;0;0;0;4428;0.001801688;
9197;3342408;3342298;2437685248;12206080;4284076783;848;54200;0;0;0;0;0;0;0;0;249628;0;4428;0.003344392;
9198;3176707;3176587;2437685248;12206080;4284182895;849;52884;0;0;0;0;0;0;0;36919;0;0;4428;0.003179523;
9199;1875827;1875727;2437685248;12206080;4284083479;849;52884;0;0;0;0;0;0;0;0;0;0;4428;0.001878342;
9200;1766733;1766613;2437685248;12206080;4284083479;849;52884;0;0;0;0;0;0;0;0;0;0;4428;0.001769048;
9201;1769999;1769889;2437685248;12206080;4284083479;849;52884;0;0;0;0;0;0;0;0;0;0;4428;0.001772654;
9202;1764479;1764349;2437685248;12206080;4284083479;849;52884;0;0;0;0;0;0;0;0;0;0;4428;0.001766973;
9203;1739512;1739302;2437685248;12206080;4284083479;849;52884;0;0;0;0;0;0;0;0;0;0;4428;0.001741807;
9204;1794546;1794365;2437685248;12206080;4284083479;849;52884;0;0;0;0;0;0;0;0;0;0;4428;0.001796789;
9205;1884293;1884163;2437685248;12206080;4284083479;849;52884;0;0;0;0;0;0;0;0;0;0;4428;0.001887009;
9206;3290670;3290570;2437685248;12206080;4284083479;850;72;0;0;0;0;0;0;0;40325;0;0;4428;0.003293206;
9207;1967980;1967890;2437816320;12206080;4284083479;850;72;0;0;0;0;0;0;0;0;0;0;4428;0.001970966;
9208;2011381;2011271;2437816320;12206080;4284083479;850;72;0;0;0;0;0;0;0;0;0;0;4428;0.002013426;
9209;1882600;1882340;2437816320;12206080;4283672855;850;72;0;0;0;0;0;0;0;0;0;0;4428;0.001885065;
9210;1818681;1818490;2437816320;12206080;4283672855;850;72;0;0;0;0;0;0;0;0;0;0;4428;0.001820714;
9211;2385383;2385273;2437816320;12206080;4283672855;850;72;0;0;0;0;0;0;0;0;0;0;4428;0.002387718;
9212;1754059;1753959;2437816320;12206080;4283672855;850;72;0;0;0;0;0;0;0;0;0;0;4428;0.001756043;
9213;1786369;1786239;2437816320;12206080;4283672855;850;72;0;0;0;0;0;0;0;0;0;0;4428;0.001788514;
9214;3367355;3367194;2437816320;12206080;4283672855;851;66;0;0;0;0;0;0;0;39153;0;0;4428;0.00336994;
9215;1951860;1951740;2437816320;12206080;4283672855;851;66;0;0;0;0;0;0;0;0;0;0;4428;0.001955146;
9216;1991454;1991264;2437816320;12206080;4283672855;851;66;0;0;0;0;0;0;0;0;0;0;4428;0.001993639;
9217;1851873;1851673;2437816320;12206080;4283672855;851;66;0;0;0;0;0;0;0;0;0;0;4428;0.001854558;
9218;1899071;1898961;2437816320;12206080;4283672855;851;66;0;0;0;0;0;0;0;0;0;0;4428;0.001901015;
9219;1832566;1832436;2437816320;12206080;4283465503;851;66;0;0;0;0;0;0;0;0;0;0;4428;0.001835011;
9220;1835142;1835042;2437816320;12206080;4283465503;851;66;0;0;0;0;0;0;0;0;0;0;4428;0.001837185;
9221;1833328;1833157;2437816320;12206080;4283465503;851;66;0;0;0;0;0;0;0;0;0;0;4428;0.001835562;
9222;3269041;3268950;2437816320;12206080;4283465503;852;53025;0;0;0;0;0;0;0;34866;0;0;4428;0.003270934;
