
07-15 17:09:58.798  7945  7975 I Unity   : [STATISTIC]Frame Number;Main Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);SetAreaNeighborsJob;GhostUpdateSystem:UpdateJob (Burst);GhostUpdateJobCustom;GhostUpdateSystem:UpdateJob;Idle;OculusRuntime.WaitToBeginFrame;GameClient Unity.Entities.SimulationSystemGroup;GameServer Unity.Entities.SimulationSystemGroup;UnityEngine.CoreModule.dll!::UpdateFunction.Invoke() [Invoke];PostLateUpdate.FinishFrameRendering;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-15 17:11:22.897  7945  7975 I Unity   : [STATISTIC]5580;22462916;22462552;4591767552;15982592;8437500615;0;0;0;443437;546927;0;388385;0;0;0;9345295;0;0;59375;14069427;0;0;2448334;2121;27;0.02247417;
07-15 17:11:22.919  7945  7975 I Unity   : [STATISTIC]5581;21559583;21559271;4586033152;15982592;8437539847;0;0;0;352865;658229;0;606616;0;0;0;9981345;0;0;72552;13562239;0;0;2435104;2122;27;0.02156781;
07-15 17:11:22.940  7945  7975 I Unity   : [STATISTIC]5582;21205208;21204896;4588257280;15982592;8437573939;0;0;0;319479;517604;0;414219;0;0;0;8937917;0;0;78490;12543073;0;0;2433021;2123;27;0.02121505;
07-15 17:11:22.962  7945  7975 I Unity   : [STATISTIC]5583;21171354;21170834;4590858240;15982592;8437598515;0;0;0;404791;521772;0;372708;0;0;0;9765973;0;0;83386;13216355;0;0;2489583;2124;27;0.02118161;
07-15 17:11:22.983  7945  7975 I Unity   : [STATISTIC]5584;21424219;21423750;4593274880;15982592;8437598515;0;0;0;273333;844741;0;788490;0;0;0;8761936;0;0;88646;12680260;0;0;2176979;2125;27;0.0214362;
07-15 17:11:23.008  7945  7975 I Unity   : [STATISTIC]5585;25412135;25411615;4587978752;15982592;8454392115;0;0;0;301718;1163646;0;362812;0;0;0;13171503;0;0;72917;17291094;0;0;2507292;2126;27;0.02542162;
07-15 17:11:23.029  7945  7975 I Unity   : [STATISTIC]5586;20636406;20635990;4590223360;15982592;8454416691;0;0;0;231771;535000;0;369011;0;0;0;9792692;0;0;71042;13262813;0;0;2243178;2127;27;0.02064573;
07-15 17:11:23.050  7945  7975 I Unity   : [STATISTIC]5587;21266875;21266458;4592046080;15982592;8454433075;0;0;0;237969;525729;0;605260;0;0;0;9608721;0;0;74323;12994739;0;0;2348177;2128;27;0.02127818;
07-15 17:11:23.071  7945  7975 I Unity   : [STATISTIC]5588;20879844;20879427;4594167808;15982592;8454433075;0;0;0;209375;551771;0;390052;0;0;0;10123293;0;0;70156;13480052;0;0;2165469;2129;27;0.02088891;
07-15 17:11:23.090  7945  7975 I Unity   : [STATISTIC]5589;19063489;19063125;4594425856;15982592;8454433075;0;0;0;0;545886;0;383438;0;0;0;9493294;0;0;66927;11938959;0;0;2163490;2129;27;0.01907396;
07-15 17:11:23.109  7945  7975 I Unity   : [STATISTIC]5590;19571770;19571354;4590829568;15982592;8454433075;0;0;0;0;675729;0;388698;0;0;0;9809326;0;0;72396;12128594;0;0;2433958;2129;27;0.01958099;
07-15 17:11:23.132  7945  7975 I Unity   : [STATISTIC]5591;22515208;22514583;4593639424;15982592;8454433075;0;0;0;452864;576354;0;651458;0;0;0;10719797;0;0;70312;14330208;0;0;2268333;2130;27;0.02252573;
07-15 17:11:23.153  7945  7975 I Unity   : [STATISTIC]5592;21122864;21122396;4592558080;15982592;8471218483;0;0;0;306459;543646;0;376927;0;0;0;10053283;0;0;68698;13490885;0;0;2235938;2131;27;0.02113276;
07-15 17:11:23.176  7945  7975 I Unity   : [STATISTIC]5593;23008542;23008073;4594667520;15982592;8471249215;0;0;0;355208;553959;0;382812;0;0;0;11215459;0;0;69271;14489114;0;0;2551250;2132;27;0.02301838;
07-15 17:11:23.200  7945  7975 I Unity   : [STATISTIC]5594;23867864;23867291;4593184768;15982592;8471276795;0;0;0;333490;586302;0;615052;0;0;0;11863769;0;0;102604;15251562;0;0;2521406;2133;27;0.02386505;
07-15 17:11:23.219  7945  7975 I Unity   : [STATISTIC]5595;19339270;19338854;4593184768;15982592;8471276795;0;0;0;0;823645;0;429063;0;0;0;9449738;0;0;80365;11767344;0;0;2101563;2133;27;0.01937412;
07-15 17:11:23.239  7945  7975 I Unity   : [STATISTIC]5596;18902239;18901771;4593184768;15982592;8471276795;0;0;0;0;536823;0;417500;0;0;0;9698714;0;0;74062;11712291;0;0;2236511;2133;27;0.01891292;
07-15 17:11:23.258  7945  7975 I Unity   : [STATISTIC]5597;19685469;19684739;4593438720;15982592;8471276795;0;0;0;0;538177;0;396303;0;0;0;9183441;0;0;74635;11410417;0;0;2576198;2133;27;0.01969307;
07-15 17:11:23.278  7945  7975 I Unity   : [STATISTIC]5598;19851770;19851302;4594044928;15982592;8471276795;0;0;0;0;532812;0;384219;0;0;0;10491766;0;0;76094;12576511;0;0;2272813;2133;27;0.01986219;
07-15 17:11:23.300  7945  7975 I Unity   : [STATISTIC]5599;21847031;21846562;4591747072;15982592;8471293179;0;0;0;239896;556511;0;602395;0;0;0;9957101;0;0;71771;13432865;0;0;2590781;2134;27;0.02185776;
07-15 17:11:23.321  7945  7975 I Unity   : [STATISTIC]5600;21433490;21433177;4593205248;15982592;8471309563;0;0;0;268021;567500;0;427968;0;0;0;10442172;0;0;73594;13814635;0;0;2301302;2135;27;0.02144312;
07-15 17:11:23.341  7945  7975 I Unity   : [STATISTIC]5601;20108333;20107917;4593205248;15982592;8471309563;0;0;0;0;610156;0;419063;0;0;0;9341780;0;0;79323;11090782;0;0;2742865;2135;27;0.0201212;
07-15 17:11:23.363  7945  7975 I Unity   : [STATISTIC]5602;21498750;21497500;4595179520;15982592;8471309563;0;0;0;205469;861302;0;351407;0;0;0;9771789;0;0;103229;13234792;0;0;2846875;2136;27;0.02149146;
07-15 17:11:23.382  7945  7975 I Unity   : [STATISTIC]5603;19759480;19758750;4595179520;15982592;8471309563;0;0;0;0;575678;0;629792;0;0;0;9028801;0;0;85469;11131667;0;0;2519115;2136;27;0.01979714;
07-15 17:11:23.402  7945  7975 I Unity   : [STATISTIC]5604;18960886;18960469;4595179520;15982592;8471309563;0;0;0;0;686354;0;361510;0;0;0;9589077;0;0;71718;11919844;0;0;2248385;2136;27;0.01897042;
07-15 17:11:23.423  7945  7975 I Unity   : [STATISTIC]5605;20869167;20868750;4595703808;15982592;8471309563;0;0;0;0;536198;0;383438;0;0;0;10927397;0;0;83698;13124323;0;0;2560573;2136;27;0.02088031;
07-15 17:11:23.441  7945  7975 I Unity   : [STATISTIC]5606;19074062;19073698;4596183040;15982592;8471309563;0;0;0;0;655521;0;369167;0;0;0;9198615;0;0;76875;11504271;0;0;2191667;2136;27;0.01908359;
07-15 17:11:23.463  7945  7975 I Unity   : [STATISTIC]5607;21688437;21688021;4595269632;15982592;8471350523;0;0;0;302604;575834;0;393281;0;0;0;10096184;0;0;83646;13359479;0;0;2848282;2137;27;0.02169943;
07-15 17:11:23.484  7945  7975 I Unity   : [STATISTIC]5608;21023021;21022604;4597284864;15982592;8488127739;0;0;0;338594;565155;0;729271;0;0;0;9152227;0;0;81666;12932344;0;0;2167864;2138;27;0.02103302;
07-15 17:11:23.504  7945  7975 I Unity   : [STATISTIC]5609;20052500;20052031;4593623040;15982592;8488111355;0;0;0;0;597969;0;369010;0;0;0;9805162;0;0;60365;12071198;0;0;2532708;2138;27;0.0200613;
07-15 17:11:23.523  7945  7975 I Unity   : [STATISTIC]5610;18959322;18958854;4593668096;15982592;8488111355;0;0;0;0;907708;0;433854;0;0;0;8875465;0;0;75156;11264479;0;0;2308229;2138;27;0.01896713;
07-15 17:11:23.544  7945  7975 I Unity   : [STATISTIC]5611;20409479;20409011;4595830784;15982592;8488127739;0;0;0;303646;571041;0;368854;0;0;0;9516767;0;0;78490;12944427;0;0;2175521;2139;27;0.02041953;
07-15 17:11:23.563  7945  7975 I Unity   : [STATISTIC]5612;19784375;19783906;4595838976;15982592;8488127739;0;0;0;0;769010;0;595365;0;0;0;9031585;0;0;75937;11361041;0;0;2599219;2139;27;0.01979333;
07-15 17:11:23.583  7945  7975 I Unity   : [STATISTIC]5613;19430260;19429844;4593147904;15982592;8488127739;0;0;0;0;530729;0;377136;0;0;0;9867757;0;0;79479;11996250;0;0;2568802;2139;27;0.01944109;
07-15 17:11:23.606  7945  7975 I Unity   : [STATISTIC]5614;23562239;23561667;4593737728;15982592;8488101055;0;0;0;0;612448;0;388906;0;0;0;0;0;13322240;61406;15860938;0;0;2288594;2139;27;0.02357625;
07-15 17:11:23.628  7945  7975 I Unity   : [STATISTIC]5615;21462552;21462083;4592164864;15982592;8504905235;0;0;0;456875;643124;0;361302;0;0;0;9767467;0;0;79323;13469480;0;0;2300104;2140;27;0.02146974;
07-15 17:11:23.650  7945  7975 I Unity   : [STATISTIC]5616;22055781;22055312;4595564544;15982592;8504938003;0;0;0;249635;684532;0;712291;0;0;0;9729539;0;0;74635;13725938;0;0;2182239;2141;27;0.02206672;
07-15 17:11:23.670  7945  7975 I Unity   : [STATISTIC]5617;19313125;19312865;4595609600;15982592;8504938003;0;0;0;0;568750;0;405521;0;0;0;10101586;0;0;72552;12189010;0;0;2108594;2141;27;0.01932172;
07-15 17:11:23.691  7945  7975 I Unity   : [STATISTIC]5618;21929271;21928645;4594040832;15982592;8521746679;0;0;0;370104;561406;0;429531;0;0;0;9398121;0;0;71875;13756406;0;0;2231250;2142;27;0.02193932;
07-15 17:11:23.710  7945  7975 I Unity   : [STATISTIC]5619;18980781;18980364;4594610176;15982592;8521746679;0;0;0;0;528802;0;390521;0;0;0;9734378;0;0;72657;11873646;0;0;2181823;2142;27;0.01899016;
07-15 17:11:23.732  7945  7975 I Unity   : [STATISTIC]5620;21355104;21354739;4596764672;15982592;8521746679;0;0;0;342552;995156;0;634584;0;0;0;9292586;0;0;69375;13225208;0;0;2289427;2143;27;0.02136391;
07-15 17:11:23.754  7945  7975 I Unity   : [STATISTIC]5621;22589895;22589375;4590661632;15982592;8521754871;0;0;0;265729;571564;0;387708;0;0;0;11080991;0;0;76458;14735833;0;0;2588438;2144;27;0.02259953;
07-15 17:11:23.776  7945  7975 I Unity   : [STATISTIC]5622;21300000;21299687;4593299456;15982592;8521797235;0;0;0;278802;738594;0;646406;0;0;0;10021706;0;0;77917;13292500;0;0;2176042;2145;27;0.02131083;
07-15 17:11:23.795  7945  7975 I Unity   : [STATISTIC]5623;19283073;19282656;4593299456;15982592;8521797235;0;0;0;0;605053;0;640885;0;0;0;9618918;0;0;70261;11776771;0;0;2245990;2145;27;0.0192938;
07-15 17:11:23.816  7945  7975 I Unity   : [STATISTIC]5624;21298021;21297500;4592762880;15982592;8538597915;0;0;0;359062;627135;0;508281;0;0;0;9194383;0;0;177448;12962344;0;0;2161719;2146;27;0.02130807;
07-15 17:11:23.835  7945  7975 I Unity   : [STATISTIC]5625;18896770;18896510;4592762880;15982592;8538597915;0;0;0;0;542968;0;378281;0;0;0;9814540;0;0;80833;11927031;0;0;2081562;2146;27;0.01890739;
07-15 17:11:23.854  7945  7975 I Unity   : [STATISTIC]5626;19195260;19194792;4592881664;15982592;8538597915;0;0;0;0;585834;0;507709;0;0;0;9651301;0;0;65625;11335834;0;0;2416719;2146;27;0.01919495;
07-15 17:11:23.874  7945  7975 I Unity   : [STATISTIC]5627;19977292;19976875;4594724864;15982592;8538606107;0;0;0;338386;684792;0;378594;0;0;0;9358215;0;0;95938;12401667;0;0;2305260;2147;27;0.02000568;
07-15 17:11:23.894  7945  7975 I Unity   : [STATISTIC]5628;19296875;19296458;4594724864;15982592;8538606107;0;0;0;0;557500;0;377083;0;0;0;9838027;0;0;60885;11953281;0;0;2507448;2147;27;0.01930604;
07-15 17:11:23.913  7945  7975 I Unity   : [STATISTIC]5629;19235156;19234844;4593418240;15982592;8538549279;0;0;0;0;528125;0;718958;0;0;0;9395039;0;0;141250;11467968;0;0;2142969;2147;27;0.01924531;
07-15 17:11:23.932  7945  7975 I Unity   : [STATISTIC]5630;19042292;19041823;4593676288;15982592;8538549279;0;0;0;0;529166;0;385000;0;0;0;9882959;0;0;74636;11924323;0;0;2138281;2147;27;0.01905141;
07-15 17:11:23.951  7945  7975 I Unity   : [STATISTIC]5631;18894844;18894479;4593676288;15982592;8538549279;0;0;0;0;529844;0;381718;0;0;0;9247439;0;0;68542;11510104;0;0;2486771;2147;27;0.01890432;
07-15 17:11:23.972  7945  7975 I Unity   : [STATISTIC]5632;20932447;20931979;4595830784;15982592;8538589463;0;0;0;306146;692187;0;376823;0;0;0;9894126;0;0;67344;13347552;0;0;2382969;2148;27;0.02094047;
07-15 17:11:23.991  7945  7975 I Unity   : [STATISTIC]5633;19704323;19703959;4596350976;15982592;8538589463;0;0;0;0;569167;0;398229;0;0;0;9974446;0;0;61511;12106771;0;0;2404844;2148;27;0.01971448;
07-15 17:11:24.014  7945  7975 I Unity   : [STATISTIC]5634;22971980;22971406;4589674496;15982592;8538614039;0;0;0;297240;546771;0;445104;0;0;0;11782819;0;0;74896;15102136;0;0;2401458;2149;27;0.02298141;
07-15 17:11:24.039  7945  7975 I Unity   : [STATISTIC]5635;24844375;24843958;4591026176;15982592;8538622231;0;0;0;293698;878698;0;623541;0;0;0;0;0;13373646;77761;16974584;0;0;2224063;2150;27;0.02485635;
07-15 17:11:24.059  7945  7975 I Unity   : [STATISTIC]5636;19561458;19560885;4591550464;15982592;8538622231;0;0;0;0;531615;0;417812;0;0;0;9693759;0;0;77188;11808698;0;0;2513021;2150;27;0.01956802;
07-15 17:11:24.079  7945  7975 I Unity   : [STATISTIC]5637;20505260;20504844;4592082944;15982592;8538622231;0;0;0;0;1236875;0;710469;0;0;0;9646264;0;0;288125;12444531;0;0;2160573;2150;27;0.02051734;
07-15 17:11:24.100  7945  7975 I Unity   : [STATISTIC]5638;20587500;20586979;4594778112;15982592;8538630423;0;0;0;316615;688646;0;401094;0;0;0;9748700;0;0;81458;13001458;0;0;2272656;2151;27;0.02059672;
07-15 17:11:24.123  7945  7975 I Unity   : [STATISTIC]5639;23309896;23309427;4593016832;15982592;8555394999;0;0;0;267291;561198;0;416406;0;0;0;11216564;0;0;79636;15035416;0;0;2202083;2152;27;0.02332052;
07-15 17:11:24.142  7945  7975 I Unity   : [STATISTIC]5640;19049062;19048646;4593016832;15982592;8555394999;0;0;0;0;582551;0;369375;0;0;0;9884697;0;0;59532;12084167;0;0;2169791;2152;27;0.01905932;
07-15 17:11:24.162  7945  7975 I Unity   : [STATISTIC]5641;19695104;19694531;4593270784;15982592;8555394999;0;0;0;0;564740;0;584322;0;0;0;9352369;0;0;151094;11105573;0;0;2573646;2152;27;0.01970474;
07-15 17:11:24.181  7945  7975 I Unity   : [STATISTIC]5642;19507604;19507083;4593270784;15982592;8555394999;0;0;0;0;656665;0;380000;0;0;0;10003810;0;0;87917;12242761;0;0;2156666;2152;27;0.01952031;
07-15 17:11:24.203  7945  7975 I Unity   : [STATISTIC]5643;21262083;21261615;4595949568;15982592;8555429847;0;0;0;413386;566198;0;355781;0;0;0;9335870;0;0;67500;12996354;0;0;2589531;2153;27;0.02127156;
07-15 17:11:24.223  7945  7975 I Unity   : [STATISTIC]5644;19911614;19911198;4593414144;15982592;8555394551;0;0;0;0;585052;0;359792;0;0;0;10909060;0;0;75885;12705365;0;0;2284636;2153;27;0.01992208;
07-15 17:11:24.242  7945  7975 I Unity   : [STATISTIC]5645;19091093;19090625;4593414144;15982592;8555394551;0;0;0;0;560157;0;370209;0;0;0;9616461;0;0;72292;11757448;0;0;2453333;2153;27;0.01909948;
07-15 17:11:24.265  7945  7975 I Unity   : [STATISTIC]5646;22590989;22590625;4597051392;15982592;8555467311;0;0;0;461146;554531;0;680364;0;0;0;10191677;0;0;77500;14421823;0;0;2327865;2155;27;0.02260255;
07-15 17:11:24.284  7945  7975 I Unity   : [STATISTIC]5647;19058437;19057812;4597051392;15982592;8555467311;0;0;0;0;680104;0;359218;0;0;0;9396009;0;0;79375;11692292;0;0;2398229;2155;27;0.01906818;
07-15 17:11:24.303  7945  7975 I Unity   : [STATISTIC]5648;19288282;19287916;4597051392;15982592;8555467311;0;0;0;0;768958;0;401823;0;0;0;9529333;0;0;72916;11464479;0;0;2378750;2155;27;0.0192974;
07-15 17:11:24.322  7945  7975 I Unity   : [STATISTIC]5649;19347292;19346823;4593176576;15982592;8555440639;0;0;0;0;611146;0;423021;0;0;0;9818269;0;0;81927;11962500;0;0;2235729;2155;27;0.01935781;
07-15 17:11:24.341  7945  7975 I Unity   : [STATISTIC]5650;19269375;19268958;4593430528;15982592;8555440639;0;0;0;0;517604;0;485938;0;0;0;9261417;0;0;81979;10916562;0;0;2321771;2155;27;0.01927911;
07-15 17:11:24.361  7945  7975 I Unity   : [STATISTIC]5651;19903594;19903281;4593700864;15982592;8555440639;0;0;0;0;515053;0;378177;0;0;0;10427867;0;0;74010;12413750;0;0;2351355;2155;27;0.01991406;
07-15 17:11:24.383  7945  7975 I Unity   : [STATISTIC]5652;21554219;21553593;4597293056;15982592;8572217855;0;0;0;221094;583022;0;632657;0;0;0;9413791;0;0;91094;13205468;0;0;2343646;2156;27;0.02156495;
07-15 17:11:24.403  7945  7975 I Unity   : [STATISTIC]5653;19761094;19760625;4597514240;15982592;8572217855;0;0;0;0;600209;0;369948;0;0;0;10238328;0;0;72552;12497448;0;0;2296093;2156;27;0.01977156;
07-15 17:11:24.425  7945  7975 I Unity   : [STATISTIC]5654;22834323;22833959;4590686208;15982592;8572226047;0;0;0;233645;893073;0;368177;0;0;0;11574064;0;0;71979;15190209;0;0;2316041;2157;27;0.02284479;
07-15 17:11:24.445  7945  7975 I Unity   : [STATISTIC]5655;19076875;19076459;4590686208;15982592;8572226047;0;0;0;0;579479;0;594272;0;0;0;10018265;0;0;71041;11702291;0;0;2200938;2157;27;0.01908573;
07-15 17:11:24.468  7945  7975 I Unity   : [STATISTIC]5656;23215313;23214896;4590686208;15982592;8572226047;0;0;0;0;545938;0;371614;0;0;0;0;0;13739375;66875;15963073;0;0;2093959;2157;27;0.02322818;
07-15 17:11:24.487  7945  7975 I Unity   : [STATISTIC]5657;19175000;19174584;4590903296;15982592;8572226047;0;0;0;0;599583;0;360938;0;0;0;9959382;0;0;70364;12067916;0;0;2157656;2157;27;0.01918146;
07-15 17:11:24.506  7945  7975 I Unity   : [STATISTIC]5658;18999011;18998645;4590903296;15982592;8572226047;0;0;0;0;532343;0;370937;0;0;0;9144800;0;0;74844;11312396;0;0;2762604;2157;27;0.01900912;
07-15 17:11:24.525  7945  7975 I Unity   : [STATISTIC]5659;18719479;18719010;4590903296;15982592;8572226047;0;0;0;0;559323;0;364947;0;0;0;9332064;0;0;77969;11526094;0;0;2046562;2157;27;0.01872906;
07-15 17:11:24.544  7945  7975 I Unity   : [STATISTIC]5660;19396927;19396406;4590895104;15982592;8572226047;0;0;0;0;582656;0;377969;0;0;0;9841835;0;0;68073;11984375;0;0;2278177;2157;27;0.01940547;
07-15 17:11:24.564  7945  7975 I Unity   : [STATISTIC]5661;19690468;19690156;4591149056;15982592;8572226047;0;0;0;0;577812;0;733230;0;0;0;9318962;0;0;71614;11072500;0;0;2507500;2157;27;0.01969948;
07-15 17:11:24.585  7945  7975 I Unity   : [STATISTIC]5662;21086198;21085625;4593324032;15982592;8572250623;0;0;0;242344;560105;0;396042;0;0;0;9745564;0;0;76875;12827917;0;0;2977604;2158;27;0.02109818;
07-15 17:11:24.606  7945  7975 I Unity   : [STATISTIC]5663;21269895;21269427;4595474432;15982592;8572258815;0;0;0;231250;615365;0;361198;0;0;0;9286467;0;0;78334;12764011;0;0;2336562;2159;27;0.02127833;
07-15 17:11:24.626  7945  7975 I Unity   : [STATISTIC]5664;19359479;19358907;4595474432;15982592;8572258815;0;0;0;0;542916;0;395937;0;0;0;10046623;0;0;76302;12238073;0;0;2167240;2159;27;0.01936974;
07-15 17:11:24.648  7945  7975 I Unity   : [STATISTIC]5665;22284688;22284271;4594245632;15982592;8572302271;0;0;0;362448;598855;0;607135;0;0;0;10235270;0;0;64480;14319167;0;0;2438907;2160;27;0.0222937;
07-15 17:11:24.669  7945  7975 I Unity   : [STATISTIC]5666;20835885;20835208;4597161984;15982592;8589113355;0;0;0;413907;536770;0;362552;0;0;0;9975195;0;0;77396;13011979;0;0;2230468;2161;27;0.02084542;
07-15 17:11:24.691  7945  7975 I Unity   : [STATISTIC]5667;21758281;21757709;4590190592;15982592;8589145431;0;0;0;296041;771511;0;455885;0;0;0;9590865;0;0;77552;13284948;0;0;2189896;2162;27;0.02176984;
07-15 17:11:24.711  7945  7975 I Unity   : [STATISTIC]5668;19755469;19755105;4590190592;15982592;8589145431;0;0;0;0;542605;0;387604;0;0;0;10300035;0;0;76823;12447396;0;0;2279427;2162;27;0.01980687;
07-15 17:11:24.731  7945  7975 I Unity   : [STATISTIC]5669;20401354;20400886;4590710784;15982592;8589121967;0;0;0;0;683332;0;583020;0;0;0;9607777;0;0;73646;12029791;0;0;2239323;2162;27;0.02041026;
07-15 17:11:24.751  7945  7975 I Unity   : [STATISTIC]5670;20331511;20330990;4592848896;15982592;8589148443;0;0;0;342136;538958;0;347291;0;0;0;9741673;0;0;70730;12900104;0;0;2273698;2163;27;0.02034146;
07-15 17:11:24.773  7945  7975 I Unity   : [STATISTIC]5671;21423020;21422656;4594728960;15982592;8589148443;0;0;0;295053;538021;0;372136;0;0;0;9966494;0;0;72813;13023177;0;0;2352656;2164;27;0.02143328;
07-15 17:11:24.792  7945  7975 I Unity   : [STATISTIC]5672;19382656;19382240;4594864128;15982592;8589148443;0;0;0;0;536458;0;364843;0;0;0;9998515;0;0;72761;12094322;0;0;2257188;2164;27;0.01939213;
07-15 17:11:24.811  7945  7975 I Unity   : [STATISTIC]5673;19574531;19574167;4595052544;15982592;8589148443;0;0;0;0;545104;0;597188;0;0;0;10006189;0;0;67760;12111615;0;0;2363021;2164;27;0.01958375;
07-15 17:11:24.831  7945  7975 I Unity   : [STATISTIC]5674;19002135;19001875;4595060736;15982592;8589125343;0;0;0;0;715155;0;388334;0;0;0;9289172;0;0;70208;11729531;0;0;2125677;2164;27;0.01901354;
07-15 17:11:24.850  7945  7975 I Unity   : [STATISTIC]5675;19289583;19289166;4595060736;15982592;8589125343;0;0;0;0;551562;0;404011;0;0;0;9981822;0;0;67343;12065521;0;0;2171719;2164;27;0.01929891;
07-15 17:11:24.870  7945  7975 I Unity   : [STATISTIC]5676;19890104;19889687;4595052544;15982592;8589125343;0;0;0;0;1099480;0;401511;0;0;0;9527710;0;0;71667;12389844;0;0;2148646;2164;27;0.01989911;
07-15 17:11:24.889  7945  7975 I Unity   : [STATISTIC]5677;19191615;19191146;4595060736;15982592;8589125343;0;0;0;0;522239;0;386979;0;0;0;10131913;0;0;68750;12104948;0;0;2210886;2164;27;0.01920287;
07-15 17:11:24.912  7945  7975 I Unity   : [STATISTIC]5678;23587083;23586407;4595060736;15982592;8589125343;0;0;0;0;760053;0;366458;0;0;0;0;0;13628698;64479;16000989;0;0;2340468;2164;27;0.02359604;
07-15 17:11:24.932  7945  7975 I Unity   : [STATISTIC]5679;19634010;19633542;4595277824;15982592;8589125343;0;0;0;0;533801;0;658437;0;0;0;9956850;0;0;73333;12072448;0;0;2347343;2164;27;0.01964328;
07-15 17:11:24.954  7945  7975 I Unity   : [STATISTIC]5680;21566979;21566563;4597415936;15982592;8589149919;0;0;0;249687;547656;0;636615;0;0;0;9344676;0;30261;71875;13423386;0;0;2414948;2165;27;0.0215775;
07-15 17:11:24.977  7945  7975 I Unity   : [STATISTIC]5681;23065520;23065052;4591693824;15982592;8589158111;0;0;0;221666;584115;0;367708;0;0;0;11288866;0;0;75104;14730729;0;0;3005834;2166;27;0.02307568;
07-15 17:11:24.996  7945  7975 I Unity   : [STATISTIC]5682;19462083;19461562;4591730688;15982592;8589158111;0;0;0;0;516146;0;726614;0;0;0;9220924;0;0;134063;11471042;0;0;2105365;2166;27;0.01947021;
07-15 17:11:25.016  7945  7975 I Unity   : [STATISTIC]5683;19276250;19275677;4591800320;15982592;8589158111;0;0;0;0;529947;0;377396;0;0;0;9775016;0;0;113803;11982448;0;0;2166198;2166;27;0.01928562;
07-15 17:11:25.036  7945  7975 I Unity   : [STATISTIC]5684;20181511;20181145;4591808512;15982592;8589158111;0;0;0;0;580521;0;451875;0;0;0;9189824;0;0;74844;11888958;0;0;2315782;2166;27;0.02019219;
07-15 17:11:25.055  7945  7975 I Unity   : [STATISTIC]5685;19104479;19104010;4591808512;15982592;8589158111;0;0;0;0;557397;0;374219;0;0;0;10015202;0;0;69010;12043021;0;0;2205938;2166;27;0.01911349;
07-15 17:11:25.077  7945  7975 I Unity   : [STATISTIC]5686;21546198;21544323;4594225152;15982592;8589189571;0;0;0;325260;600625;0;403229;0;0;0;9789865;0;0;60364;13214584;0;0;2590625;2167;27;0.02153984;
07-15 17:11:25.096  7945  7975 I Unity   : [STATISTIC]5687;19849427;19849010;4595531776;15982592;8605966787;0;0;0;0;788073;0;604322;0;0;0;9550889;0;0;79688;11933230;0;0;2385468;2167;27;0.01989052;
