Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,NFE Snapshot Tick,NFE Snapshot Size (bits),NFE RTT,NFE Jitter,Multiplay FPS,Multiplay BitRate In,Multiplay BitRate Out,Multiplay RTT(ms),Multiplay PacketLoss,Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server),Number of Terrain Areas (Client),dtime,
6298,12891354,1978748928,14188544,2955976495,7079,82,45,13,0,0,0,0,0,27,1,0,536,1,
6299,13564427,1978748928,14188544,2955976495,7079,82,45,13,0,0,0,0,0,27,1,0,536,1,
6300,13823542,1978748928,14188544,2955976495,7079,82,45,13,0,0,0,0,0,27,1,0,536,1,
6301,12958750,1978748928,14188544,2955976495,7079,82,45,13,0,0,0,0,0,27,1,0,536,1,
6302,14829843,1978748928,14188544,2955976495,7079,82,45,13,0,0,0,0,0,27,1,0,536,1,
6303,14162500,1978748928,14188544,2955976495,7079,82,45,13,0,0,0,0,0,27,1,0,536,1,
6304,13923437,1978748928,14188544,2955976495,7079,82,45,13,0,0,0,0,0,27,1,0,536,1,
6305,13588803,1978748928,14188544,2955976495,7079,82,45,13,0,0,0,0,0,27,1,0,536,1,
6306,13867448,1978748928,14188544,2955976495,7079,82,45,13,0,0,0,0,0,27,1,0,536,1,
6307,13417605,1978748928,14188544,2955976495,7079,82,45,13,0,0,0,0,0,27,1,0,536,1,
6308,20020886,1978748928,14188544,2955976495,7079,82,45,13,0,0,0,0,0,27,1,0,536,2,
6309,28280157,1978748928,14188544,2955976495,7079,82,45,13,0,0,0,0,0,27,1,0,536,3,
6310,21564896,1978748928,14188544,2955976495,7095,67,43,13,0,0,0,0,0,27,1,0,536,2,
6311,10938906,1978748928,14188544,2955976495,7095,67,43,13,0,0,0,0,0,27,1,0,536,1,
6312,11005677,1978748928,14188544,2955976495,7095,67,43,13,0,0,0,0,0,27,1,0,536,1,
6313,11257709,1978748928,14188544,2955976495,7095,67,43,13,0,0,0,0,0,27,1,0,536,1,
6314,20206146,1978748928,14188544,2955976495,7095,67,43,13,0,0,0,0,0,27,1,0,536,2,
6315,11229167,1978748928,14188544,2955976495,7095,67,43,13,0,0,0,0,0,27,1,0,536,1,
6316,12723594,1978748928,14188544,2955976495,7095,67,43,13,0,0,0,0,0,27,1,0,536,1,
6317,14925625,1978748928,14188544,2955976495,7095,67,43,13,0,0,0,0,0,27,1,0,536,1,
6318,14656302,1978748928,14188544,2955976495,7095,67,43,13,0,0,0,0,0,27,1,0,536,1,
6319,13424791,1978761216,14188544,2955976495,7095,67,43,13,0,0,0,0,0,27,1,0,536,1,
6320,13788646,1978761216,14188544,2955976495,7095,67,43,13,0,0,0,0,0,27,1,0,536,1,
6321,13229948,1978761216,14188544,2955976495,7095,67,43,13,0,0,0,0,0,27,1,0,536,1,
6322,14794427,1978761216,14188544,2955976495,7095,67,43,13,0,0,0,0,0,27,1,0,536,1,
6323,14122292,1978761216,14188544,2955976495,7095,67,43,13,0,0,0,0,0,27,1,0,536,1,
6324,14388073,1978761216,14188544,2955976495,7095,67,43,13,0,0,0,0,0,27,1,0,536,1,
6325,13029479,1978761216,14188544,2955976495,7095,67,43,13,0,0,0,0,0,27,1,0,536,1,
6326,13488698,1978761216,14188544,2955976495,7095,67,43,13,0,0,0,0,0,27,1,0,536,1,
6327,13768125,1978761216,14188544,2955976495,7095,67,43,13,0,0,0,0,0,27,1,0,536,1,
6328,14229948,1978761216,14188544,2955976495,7095,67,43,13,0,0,0,0,0,27,1,0,536,1,
6329,14141771,1978761216,14188544,2955976495,7095,67,43,13,0,0,0,0,0,27,1,0,536,1,
6330,14033542,1978761216,14188544,2955976495,7095,67,43,13,0,0,0,0,0,27,1,0,536,1,
6331,13894479,1978761216,14188544,2955976495,7095,67,43,13,0,0,0,0,0,27,1,0,536,1,
6332,13737292,1978761216,14188544,2955976495,7095,67,43,13,0,0,0,0,0,27,1,0,536,1,
6333,13319271,1978761216,14188544,2955976495,7095,67,43,13,0,0,0,0,0,27,1,0,536,1,
6334,13622708,1978761216,14188544,2955976495,7095,67,43,13,0,0,0,0,0,27,1,0,536,1,
6335,15749427,1978761216,14188544,2955976495,7095,67,43,13,0,0,0,0,0,27,1,0,536,2,
6336,17790625,1978761216,14188544,2955976495,7095,67,43,13,0,0,0,0,0,27,1,0,536,2,
6337,10939688,1978761216,14188544,2955976495,7095,67,43,13,0,0,0,0,0,27,1,0,536,1,
6338,10733386,1978761216,14188544,2955976495,7095,67,43,13,0,0,0,0,0,27,1,0,536,1,
6339,10630052,1978761216,14188544,2955976495,7111,68,42,11,0,0,0,0,0,27,1,0,536,1,
6340,18985000,1978761216,14188544,2955976495,7111,68,42,11,0,0,0,0,0,27,1,0,536,2,
6341,12235990,1978761216,14188544,2955976495,7111,68,42,11,0,0,0,0,0,27,1,0,536,1,
6342,13548594,1978761216,14188544,2955976495,7111,68,42,11,0,0,0,0,0,27,1,0,536,1,
6343,16737500,1978761216,14188544,2955976495,7111,68,42,11,0,0,0,0,0,27,1,0,536,2,
6344,12935313,1978761216,14188544,2955976495,7111,68,42,11,0,0,0,0,0,27,1,0,536,1,
6345,16118125,1978761216,14188544,2955976495,7111,68,42,11,0,0,0,0,0,27,1,0,536,2,
6346,13982917,1978761216,14188544,2955976495,7111,68,42,11,0,0,0,0,0,27,1,0,536,1,
6347,13175208,1978761216,14188544,2955976495,7111,68,42,11,0,0,0,0,0,27,1,0,536,1,
6348,15606406,1978761216,14188544,2955976495,7111,68,42,11,0,0,0,0,0,27,1,0,536,2,
6349,14138437,1978761216,14188544,2955976495,7111,68,42,11,0,0,0,0,0,27,1,0,536,1,
6350,12588594,1978761216,14188544,2955976495,7111,68,42,11,0,0,0,0,0,27,1,0,536,1,
6351,13575885,1978761216,14188544,2955976495,7111,68,42,11,0,0,0,0,0,27,1,0,536,1,
6352,14286875,1978761216,14188544,2955976495,7111,68,42,11,0,0,0,0,0,27,1,0,536,1,
6353,14208229,1978761216,14188544,2955976495,7111,68,42,11,0,0,0,0,0,27,1,0,536,1,
6354,14124687,1978761216,14188544,2955976495,7111,68,42,11,0,0,0,0,0,27,1,0,536,1,
6355,13325573,1978761216,14188544,2955976495,7111,68,42,11,0,0,0,0,0,27,1,0,536,1,
6356,13670104,1978761216,14188544,2955976495,7111,68,42,11,0,0,0,0,0,27,1,0,536,1,
6357,14073698,1978761216,14188544,2955976495,7111,68,42,11,0,0,0,0,0,27,1,0,536,1,
6358,14064948,1978761216,14188544,2955976495,7111,68,42,11,0,0,0,0,0,27,1,0,536,1,
6359,13226667,1978761216,14188544,2955976495,7111,68,42,11,0,0,0,0,0,27,1,0,536,1,
6360,14354947,1978761216,14188544,2955976495,7111,68,42,11,0,0,0,0,0,27,1,0,536,1,
6361,14079167,1978761216,14188544,2955976495,7111,68,42,11,0,0,0,0,0,27,1,0,536,1,
6362,13693385,1978761216,14188544,2955976495,7111,68,42,11,0,0,0,0,0,27,1,0,536,1,
6363,14390104,1978761216,14188544,2955976495,7111,68,42,11,0,0,0,0,0,27,1,0,536,1,
6364,13998646,1978761216,14188544,2955976495,7111,68,42,11,0,0,0,0,0,27,1,0,536,1,
6365,12251041,1978761216,14188544,2955976495,7111,68,42,11,0,0,0,0,0,27,1,0,536,1,
6366,14440052,1978761216,14188544,2955976495,7111,68,42,11,0,0,0,0,0,27,1,0,536,1,
6367,19339375,1978761216,14188544,2955976495,7111,68,42,11,0,0,0,0,0,27,1,0,536,2,
6368,16806719,1978761216,14188544,2955976495,7111,68,42,11,0,0,0,0,0,27,1,0,536,2,
6369,20072656,1978761216,14188544,2955976495,7127,57,39,13,0,0,0,0,0,27,1,0,536,2,
6370,11835312,1978761216,14188544,2955976495,7127,57,39,13,0,0,0,0,0,27,1,0,536,1,
6371,10958541,1978761216,14188544,2955976495,7127,57,39,13,0,0,0,0,0,27,1,0,536,1,
6372,16534687,1978761216,14188544,2955976495,7127,57,39,13,0,0,0,0,0,27,1,0,536,2,
6373,13595781,1978761216,14188544,2955976495,7127,57,39,13,0,0,0,0,0,27,1,0,536,1,
6374,13409063,1978761216,14188544,2955976495,7127,57,39,13,0,0,0,0,0,27,1,0,536,1,
6375,14630105,1978761216,14188544,2955976495,7127,57,39,13,0,0,0,0,0,27,1,0,536,1,
6376,14426042,1978761216,14188544,2955976495,7127,57,39,13,0,0,0,0,0,27,1,0,536,1,
6377,14085521,1978761216,14188544,2955976495,7127,57,39,13,0,0,0,0,0,27,1,0,536,1,
6378,12939896,1978761216,14188544,2955976495,7127,57,39,13,0,0,0,0,0,27,1,0,536,1,
6379,13827500,1978761216,14188544,2955976495,7127,57,39,13,0,0,0,0,0,27,1,0,536,1,
6380,14655365,1978761216,14188544,2955976495,7127,57,39,13,0,0,0,0,0,27,1,0,536,1,
6381,13030104,1978761216,14188544,2955976495,7127,57,39,13,0,0,0,0,0,27,1,0,536,1,
6382,13061094,1978761216,14188544,2955976495,7127,57,39,13,0,0,0,0,0,27,1,0,536,1,
6383,14763594,1978761216,14188544,2955976495,7127,57,39,13,0,0,0,0,0,27,1,0,536,1,
6384,14993645,1978761216,14188544,2955976495,7127,57,39,13,0,0,0,0,0,27,1,0,536,2,
6385,13606667,1978761216,14188544,2955976495,7127,57,39,13,0,0,0,0,0,27,1,0,536,1,
6386,13329323,1978761216,14188544,2955976495,7127,57,39,13,0,0,0,0,0,27,1,0,536,1,
6387,13531614,1978761216,14188544,2955976495,7127,57,39,13,0,0,0,0,0,27,1,0,536,1,
6388,13253855,1978761216,14188544,2955976495,7127,57,39,13,0,0,0,0,0,27,1,0,536,1,
6389,14812136,1978761216,14188544,2955976495,7127,57,39,13,0,0,0,0,0,27,1,0,536,1,
6390,13501823,1978761216,14188544,2955976495,7127,57,39,13,0,0,0,0,0,27,1,0,536,1,
6391,14331927,1978761216,14188544,2955976495,7127,57,39,13,0,0,0,0,0,27,1,0,536,1,
6392,15191875,1978761216,14188544,2955976495,7127,57,39,13,0,0,0,0,0,27,1,0,536,2,
6393,11848906,1978761216,14188544,2955976495,7127,57,39,13,0,0,0,0,0,27,1,0,536,1,
6394,12072396,1978761216,14188544,2955976495,7127,57,39,13,0,0,0,0,0,27,1,0,536,1,
6395,17790365,1978761216,14188544,2955976495,7127,57,39,13,0,0,0,0,0,27,1,0,536,2,
6396,17428333,1978761216,14188544,2955976495,7127,57,39,13,0,0,0,0,0,27,1,0,536,2,
6397,10917135,1978761216,14188544,2955976495,7127,57,39,13,0,0,0,0,0,27,1,0,536,1,
6398,11021510,1978761216,14188544,2955976495,7143,57,37,13,0,0,0,0,0,27,1,0,536,1,
6399,14093802,1978761216,14188544,2955976495,7143,57,37,13,0,0,0,0,0,27,1,0,536,1,
6400,14482291,1978761216,14188544,2955976495,7143,57,37,13,0,0,0,0,0,27,1,0,536,1,
6401,14307813,1978761216,14188544,2955976495,7143,57,37,13,0,0,0,0,0,27,1,0,536,1,
6402,13103021,1978761216,14188544,2955976495,7143,57,37,13,0,0,0,0,0,27,1,0,536,1,
6403,13638645,1978761216,14188544,2955976495,7143,57,37,13,0,0,0,0,0,27,1,0,536,1,
6404,15803645,1978761216,14188544,2955976495,7143,57,37,13,0,0,0,0,0,27,1,0,536,2,
6405,14057969,1978761216,14188544,2955976495,7143,57,37,13,0,0,0,0,0,27,1,0,536,1,
6406,12353907,1978761216,14188544,2955976495,7143,57,37,13,0,0,0,0,0,27,1,0,536,1,
6407,14965729,1978761216,14188544,2955976495,7143,57,37,13,0,0,0,0,0,27,1,0,536,1,
6408,15304323,1978761216,14188544,2955976495,7143,57,37,13,0,0,0,0,0,27,1,0,536,2,
6409,13365052,1978761216,14188544,2955976495,7143,57,37,13,0,0,0,0,0,27,1,0,536,1,
6410,12854896,1978761216,14188544,2955976495,7143,57,37,13,0,0,0,0,0,27,1,0,536,1,
6411,13983386,1978761216,14188544,2955976495,7143,57,37,13,0,0,0,0,0,27,1,0,536,1,
6412,13372135,1978761216,14188544,2955976495,7143,57,37,13,0,0,0,0,0,27,1,0,536,1,
6413,13713906,1978761216,14188544,2955976495,7143,57,37,13,0,0,0,0,0,27,1,0,536,1,
6414,15069792,1978761216,14188544,2955976495,7143,57,37,13,0,0,0,0,0,27,1,0,536,2,
6415,14284844,1978761216,14188544,2955976495,7143,57,37,13,0,0,0,0,0,27,1,0,536,1,
6416,13646511,1978761216,14188544,2955976495,7143,57,37,13,0,0,0,0,0,27,1,0,536,1,
6417,12595052,1978761216,14188544,2955976495,7143,57,37,13,0,0,0,0,0,27,1,0,536,1,
6418,13766354,1978761216,14188544,2955976495,7143,57,37,13,0,0,0,0,0,27,1,0,536,1,
6419,15177448,1978761216,14188544,2955976495,7143,57,37,13,0,0,0,0,0,27,1,0,536,2,
6420,13099063,1978761216,14188544,2955976495,7143,57,37,13,0,0,0,0,0,27,1,0,536,1,
6421,13840312,1978761216,14188544,2955976495,7143,57,37,13,0,0,0,0,0,27,1,0,536,1,
6422,14956250,1978761216,14188544,2955976495,7143,57,37,13,0,0,0,0,0,27,1,0,536,1,
6423,13003750,1978757120,14188544,2955976495,7143,57,37,13,0,0,0,0,0,27,1,0,536,1,
6424,12870937,1978757120,14188544,2955976495,7143,57,37,13,0,0,0,0,0,27,1,0,536,1,
6425,14579844,1978757120,14188544,2955976495,7143,57,37,13,0,0,0,0,0,27,1,0,536,1,
6426,15032240,1978757120,14188544,2955976495,7143,57,37,13,0,0,0,0,0,27,1,0,536,2,
6427,12783073,1978757120,14188544,2955976495,7143,57,37,13,0,0,0,0,0,27,1,0,536,1,
6428,19268281,1978757120,14188544,2955976495,7143,57,37,13,0,0,0,0,0,27,1,0,536,2,
6429,16791406,1978757120,14188544,2955976495,7143,57,37,13,0,0,0,0,0,27,1,0,536,2,
6430,20726562,1978757120,14188544,2955976495,7159,57,37,10,0,0,0,0,0,27,1,0,536,2,
6431,11528177,1978757120,14188544,2955976495,7159,57,37,10,0,0,0,0,0,27,1,0,536,1,
6432,12909375,1978757120,14188544,2955976495,7159,57,37,10,0,0,0,0,0,27,1,0,536,1,
6433,14721719,1978757120,14188544,2955976495,7159,57,37,10,0,0,0,0,0,27,1,0,536,1,
6434,13908073,1978757120,14188544,2955976495,7159,57,37,10,0,0,0,0,0,27,1,0,536,1,
6435,14388906,1978757120,14188544,2955976495,7159,57,37,10,0,0,0,0,0,27,1,0,536,1,
6436,13538906,1978757120,14188544,2955976495,7159,57,37,10,0,0,0,0,0,27,1,0,536,1,
6437,13824531,1978757120,14188544,2955976495,7159,57,37,10,0,0,0,0,0,27,1,0,536,1,
6438,14163177,1978757120,14188544,2955976495,7159,57,37,10,0,0,0,0,0,27,1,0,536,1,
6439,13425156,1978757120,14188544,2955976495,7159,57,37,10,0,0,0,0,0,27,1,0,536,1,
6440,14162500,1978757120,14188544,2955976495,7159,57,37,10,0,0,0,0,0,27,1,0,536,1,
6441,13744375,1978757120,14188544,2955976495,7159,57,37,10,0,0,0,0,0,27,1,0,536,1,
6442,13566042,1978757120,14188544,2955976495,7159,57,37,10,0,0,0,0,0,27,1,0,536,1,
6443,14754115,1978757120,14188544,2955976495,7159,57,37,10,0,0,0,0,0,27,1,0,536,1,
6444,13220730,1978757120,14188544,2955976495,7159,57,37,10,0,0,0,0,0,27,1,0,536,1,
6445,14041927,1978757120,14188544,2955976495,7159,57,37,10,0,0,0,0,0,27,1,0,536,1,
6446,13528229,1978757120,14188544,2955976495,7159,57,37,10,0,0,0,0,0,27,1,0,536,1,
6447,13091979,1978757120,14188544,2955976495,7159,57,37,10,0,0,0,0,0,27,1,0,536,1,
6448,15619531,1978757120,14188544,2955976495,7159,57,37,10,0,0,0,0,0,27,1,0,536,2,
6449,14196094,1978757120,14188544,2955976495,7159,57,37,10,0,0,0,0,0,27,1,0,536,1,
6450,12607604,1978757120,14188544,2955976495,7159,57,37,10,0,0,0,0,0,27,1,0,536,1,
6451,14033698,1978757120,14188544,2955976495,7159,57,37,10,0,0,0,0,0,27,1,0,536,1,
6452,13127396,1978757120,14188544,2955976495,7159,57,37,10,0,0,0,0,0,27,1,0,536,1,
6453,14309427,1978757120,14188544,2955976495,7159,57,37,10,0,0,0,0,0,27,1,0,536,1,
6454,14279531,1978753024,14188544,2955976495,7159,57,37,10,0,0,0,0,0,27,1,0,536,1,
6455,14118750,1978753024,14188544,2955976495,7159,57,37,10,0,0,0,0,0,27,1,0,536,1,
6456,13621771,1978753024,14188544,2955976495,7159,57,37,10,0,0,0,0,0,27,1,0,536,1,
6457,13676458,1978753024,14188544,2955976495,7159,57,37,10,0,0,0,0,0,27,1,0,536,1,
6458,13808542,1978753024,14188544,2955976495,7159,57,37,10,0,0,0,0,0,27,1,0,536,1,
6459,14864739,1978753024,14188544,2955976495,7159,57,37,10,0,0,0,0,0,27,1,0,536,1,
6460,19316303,1978753024,14188544,2955976495,7159,57,37,10,0,0,0,0,0,27,1,0,536,2,
6461,11119532,1978753024,14188544,2955976495,7159,57,37,10,0,0,0,0,0,27,1,0,536,1,
6462,11635520,1978753024,14188544,2955976495,7175,57,38,10,0,0,0,0,0,27,1,0,536,1,
6463,13598333,1978753024,14188544,2955976495,7175,57,38,10,0,0,0,0,0,27,1,0,536,1,
6464,12855990,1978753024,14188544,2955976495,7175,57,38,10,0,0,0,0,0,27,1,0,536,1,
6465,14939739,1978753024,14188544,2955976495,7175,57,38,10,0,0,0,0,0,27,1,0,536,1,
6466,14671666,1978753024,14188544,2955976495,7175,57,38,10,0,0,0,0,0,27,1,0,536,1,
6467,13021511,1978753024,14188544,2955976495,7175,57,38,10,0,0,0,0,0,27,1,0,536,1,
6468,14074323,1978753024,14188544,2955976495,7175,57,38,10,0,0,0,0,0,27,1,0,536,1,
6469,14223906,1978753024,14188544,2955976495,7175,57,38,10,0,0,0,0,0,27,1,0,536,1,
6470,13223542,1978753024,14188544,2955976495,7175,57,38,10,0,0,0,0,0,27,1,0,536,1,
6471,13846146,1978753024,14188544,2955976495,7175,57,38,10,0,0,0,0,0,27,1,0,536,1,
6472,14200625,1978753024,14188544,2955976495,7175,57,38,10,0,0,0,0,0,27,1,0,536,1,
6473,14214218,1978753024,14188544,2955976495,7175,57,38,10,0,0,0,0,0,27,1,0,536,1,
6474,13788489,1978753024,14188544,2955976495,7175,57,38,10,0,0,0,0,0,27,1,0,536,1,
6475,13545261,1978753024,14188544,2955976495,7175,57,38,10,0,0,0,0,0,27,1,0,536,1,
6476,13389688,1978753024,14188544,2955976495,7175,57,38,10,0,0,0,0,0,27,1,0,536,1,
6477,13500781,1978753024,14188544,2955976495,7175,57,38,10,0,0,0,0,0,27,1,0,536,1,
6478,15102448,1978753024,14188544,2955976495,7175,57,38,10,0,0,0,0,0,27,1,0,536,2,
6479,13370313,1978753024,14188544,2955976495,7175,57,38,10,0,0,0,0,0,27,1,0,536,1,
6480,13065313,1978753024,14188544,2955976495,7175,57,38,10,0,0,0,0,0,27,1,0,536,1,
6481,14668542,1978753024,14188544,2955976495,7175,57,38,10,0,0,0,0,0,27,1,0,536,1,
6482,14789011,1978753024,14188544,2955976495,7175,57,38,10,0,0,0,0,0,27,1,0,536,1,
6483,13207656,1978753024,14188544,2955976495,7175,57,38,10,0,0,0,0,0,27,1,0,536,1,
6484,13021928,1978753024,14188544,2955976495,7175,57,38,10,0,0,0,0,0,27,1,0,536,1,
6485,14807239,1978753024,14188544,2955976495,7175,57,38,10,0,0,0,0,0,27,1,0,536,1,
6486,14240833,1978753024,14188544,2955976495,7175,57,38,10,0,0,0,0,0,27,1,0,536,1,
6487,12948385,1978753024,14188544,2955976495,7175,57,38,10,0,0,0,0,0,27,1,0,536,1,
6488,14053490,1978753024,14188544,2955976495,7175,57,38,10,0,0,0,0,0,27,1,0,536,1,
6489,14358385,1978753024,14188544,2955976495,7175,57,38,10,0,0,0,0,0,27,1,0,536,1,
6490,13446563,1978753024,14188544,2955976495,7175,57,38,10,0,0,0,0,0,27,1,0,536,1,
6491,13497812,1978753024,14188544,2955976495,7175,57,38,10,0,0,0,0,0,27,1,0,536,1,
6492,14079219,1978753024,14188544,2955976495,7175,57,38,10,0,0,0,0,0,27,1,0,536,1,
6493,14358854,1978753024,14188544,2955976495,7175,57,38,10,0,0,0,0,0,27,1,0,536,1,
6494,13950469,1978753024,14188544,2955976495,7175,57,38,10,0,0,0,0,0,27,1,0,536,1,
6495,13156354,1978753024,14188544,2955976495,7175,57,38,10,0,0,0,0,0,27,1,0,536,1,
6496,13988386,1978753024,14188544,2955976495,7175,57,38,10,0,0,0,0,0,27,1,0,536,1,
6497,14522135,1978753024,14188544,2955976495,7175,57,38,10,0,0,0,0,0,27,1,0,536,1,
6498,18971822,1978753024,14188544,2955976495,7175,57,38,10,0,0,0,0,0,27,1,0,536,2,
6499,31909792,1978753024,14188544,2955976495,7175,57,38,10,0,0,0,0,0,27,1,0,536,3,
6500,18896094,1978753024,14188544,2955976495,7191,57,41,13,0,0,0,0,0,27,1,0,536,2,
6501,11753646,1978761216,14188544,2955976495,7191,57,41,13,0,0,0,0,0,27,1,0,536,1,
6502,10929584,1978761216,14188544,2955976495,7191,57,41,13,0,0,0,0,0,27,1,0,536,1,
6503,11360000,1978761216,14188544,2955976495,7191,57,41,13,0,0,0,0,0,27,1,0,536,1,
6504,17479427,1978761216,14188544,2955976495,7191,57,41,13,0,0,0,0,0,27,1,0,536,2,
6505,12714375,1978761216,14188544,2955976495,7191,57,41,13,0,0,0,0,0,27,1,0,536,1,
6506,13693594,1978761216,14188544,2955976495,7191,57,41,13,0,0,0,0,0,27,1,0,536,1,
6507,14199219,1978761216,14188544,2955976495,7191,57,41,13,0,0,0,0,0,27,1,0,536,1,
6508,14805469,1978761216,14188544,2955976495,7191,57,41,13,0,0,0,0,0,27,1,0,536,1,
6509,13974688,1978761216,14188544,2955976495,7191,57,41,13,0,0,0,0,0,27,1,0,536,1,
6510,13479063,1978761216,14188544,2955976495,7191,57,41,13,0,0,0,0,0,27,1,0,536,1,
6511,14294844,1978761216,14188544,2955976495,7191,57,41,13,0,0,0,0,0,27,1,0,536,1,
6512,13720208,1978761216,14188544,2955976495,7191,57,41,13,0,0,0,0,0,27,1,0,536,1,
6513,13816250,1978761216,14188544,2955976495,7191,57,41,13,0,0,0,0,0,27,1,0,536,1,
6514,14186615,1978761216,14188544,2955976495,7191,57,41,13,0,0,0,0,0,27,1,0,536,1,
6515,13654948,1978761216,14188544,2955976495,7191,57,41,13,0,0,0,0,0,27,1,0,536,1,
6516,13952083,1978761216,14188544,2955976495,7191,57,41,13,0,0,0,0,0,27,1,0,536,1,
6517,14662865,1978761216,14188544,2955976495,7191,57,41,13,0,0,0,0,0,27,1,0,536,1,
6518,13171146,1978761216,14188544,2955976495,7191,57,41,13,0,0,0,0,0,27,1,0,536,1,
6519,13534375,1978761216,14188544,2955976495,7191,57,41,13,0,0,0,0,0,27,1,0,536,1,
6520,14329636,1978761216,14188544,2955976495,7191,57,41,13,0,0,0,0,0,27,1,0,536,1,
6521,13725729,1978761216,14188544,2955976495,7191,57,41,13,0,0,0,0,0,27,1,0,536,1,
6522,12703229,1978761216,14188544,2955976495,7191,57,41,13,0,0,0,0,0,27,1,0,536,1,
6523,14424010,1978761216,14188544,2955976495,7191,57,41,13,0,0,0,0,0,27,1,0,536,1,
6524,14729323,1978761216,14188544,2955976495,7191,57,41,13,0,0,0,0,0,27,1,0,536,1,
6525,13065729,1978761216,14188544,2955976495,7191,57,41,13,0,0,0,0,0,27,1,0,536,1,
6526,13506354,1978761216,14188544,2955976495,7191,57,41,13,0,0,0,0,0,27,1,0,536,1,
6527,14810260,1978761216,14188544,2955976495,7191,57,41,13,0,0,0,0,0,27,1,0,536,1,
6528,13729895,1978761216,14188544,2955976495,7191,57,41,13,0,0,0,0,0,27,1,0,536,1,
6529,14061979,1978761216,14188544,2955976495,7191,57,41,13,0,0,0,0,0,27,1,0,536,1,
6530,13949271,1978761216,14188544,2955976495,7191,57,41,13,0,0,0,0,0,27,1,0,536,1,
6531,13498854,1978761216,14188544,2955976495,7191,57,41,13,0,0,0,0,0,27,1,0,536,1,
6532,15280312,1978761216,14188544,2955976495,7191,57,41,13,0,0,0,0,0,27,1,0,536,2,
6533,18345156,1980641280,14188544,2955984687,7191,57,41,13,0,0,0,0,0,27,1,0,537,2,
6534,11414167,1980641280,14188544,2955984687,7207,52979,46,17,0,0,0,0,0,27,1,0,537,1,
6535,13835937,1980641280,14188544,2955984687,7207,52979,46,17,0,0,0,0,0,27,1,0,537,1,
6536,19950677,1980641280,14188544,2955984687,7207,52979,46,17,0,0,0,0,0,27,1,0,537,2,
6537,23777761,1980641280,14188544,2955984687,7207,52979,46,17,0,0,0,0,0,27,1,0,537,2,
6538,13166875,1980641280,14188544,2955984687,7207,52979,46,17,0,0,0,0,0,27,1,0,537,1,
6539,11368959,1980641280,14188544,2955984687,7207,52979,46,17,0,0,0,0,0,27,1,0,537,1,
6540,12342084,1980641280,14188544,2955984687,7207,52979,46,17,0,0,0,0,0,27,1,0,537,1,
6541,15643386,1980641280,14188544,2955984687,7207,52979,46,17,0,0,0,0,0,27,1,0,537,2,
6542,13481875,1980641280,14188544,2955984687,7207,52979,46,17,0,0,0,0,0,27,1,0,537,1,
6543,14464427,1980641280,14188544,2955984687,7207,52979,46,17,0,0,0,0,0,27,1,0,537,1,
6544,14225625,1980641280,14188544,2955984687,7207,52979,46,17,0,0,0,0,0,27,1,0,537,1,
6545,12062188,1980641280,14188544,2955984687,7207,52979,46,17,0,0,0,0,0,27,1,0,537,1,
6546,14420730,1980641280,14188544,2955984687,7207,52979,46,17,0,0,0,0,0,27,1,0,537,1,
6547,14318698,1980641280,14188544,2955984687,7207,52979,46,17,0,0,0,0,0,27,1,0,537,1,
6548,13098803,1980641280,14188544,2955984687,7207,52979,46,17,0,0,0,0,0,27,1,0,537,1,
6549,15095781,1980641280,14188544,2955984687,7207,52979,46,17,0,0,0,0,0,27,1,0,537,2,
6550,14235521,1980641280,14188544,2955984687,7207,52979,46,17,0,0,0,0,0,27,1,0,537,1,
6551,12417135,1980641280,14188544,2955984687,7207,52979,46,17,0,0,0,0,0,27,1,0,537,1,
6552,12996250,1980641280,14188544,2955984687,7207,52979,46,17,0,0,0,0,0,27,1,0,537,1,
6553,16816823,1980641280,14188544,2955984687,7207,52979,46,17,0,0,0,0,0,27,1,0,537,2,
6554,12139166,1980641280,14188544,2955984687,7207,52979,46,17,0,0,0,0,0,27,1,0,537,1,
6555,12895209,1980641280,14188544,2955984687,7207,52979,46,17,0,0,0,0,0,27,1,0,537,1,
6556,14421250,1980641280,14188544,2955984687,7207,52979,46,17,0,0,0,0,0,27,1,0,537,1,
6557,13946615,1980641280,14188544,2955984687,7207,52979,46,17,0,0,0,0,0,27,1,0,537,1,
6558,15070104,1980657664,14188544,2955984687,7207,52979,46,17,0,0,0,0,0,27,1,0,537,2,
6559,13634115,1980657664,14188544,2955984687,7207,52979,46,17,0,0,0,0,0,27,1,0,537,1,
6560,12245208,1980657664,14188544,2955984687,7207,52979,46,17,0,0,0,0,0,27,1,0,537,1,
6561,14927396,1980657664,14188544,2955984687,7207,52979,46,17,0,0,0,0,0,27,1,0,537,1,
6562,14411511,1980657664,14188544,2955984687,7207,52979,46,17,0,0,0,0,0,27,1,0,537,1,
6563,18000209,1980657664,14188544,2955984687,7207,52979,46,17,0,0,0,0,0,27,1,0,537,2,
6564,11622968,1980657664,14188544,2955984687,7207,52979,46,17,0,0,0,0,0,27,1,0,537,1,
6565,11200364,1980657664,14188544,2955984687,7223,215,46,14,0,0,0,0,0,27,1,0,537,1,
6566,20379114,1980657664,14188544,2955984687,7223,215,46,14,0,0,0,0,0,27,1,0,537,2,
6567,11361615,1980657664,14188544,2955984687,7223,215,46,14,0,0,0,0,0,27,1,0,537,1,
